PGR,Aggregat,Hst.,Zweckbestimmung,FKZ,BKZ,FBZ,Anschlag 2016,VE Anschlag 2016,Anschlag 2017,VE-Anschlag 2017
91.90.01,EINN.EINVE,3901.38446-0,Von Hst. 0950/984 46-5 IT-Personalkosten- erstattung von Land an Stadt ,892,900,,0,,0,
92.03.02,AUSG.PERS,3901.42203-5,Bezüge planmäßiger Beamten und Richter (Berufseinsteigerpool) ,011,900,925,0,0,0,0
92.03.01,AUSG.PERS,3901.42204-3,Bezüge der Beamten und Richter (TPM Aufnahme und Integration von Flüchtlingen - Kontr. und 2,011,900,925,"2,738,550",0,"2,738,550",0
91.90.01,AUSG.PERS,3901.42209-4,Nachversicherung für ausgeschiedene Beamte  ,011,900,925,"1,600",0,"1,620",0
91.90.01,AUSG.PERS,3901.42246-9,Bezüge der Beamten des TK-Kompetenzzentrums (refinanziert) ,011,900,925,0,0,0,0
92.03.04,AUSG.PERS,3901.42801-7,Entgelte der Arbeitnehmerinnen und Arbeitnehmer (TPM Aufnahme und Integration von Flüchtlingen) ,881,900,925,0,0,0,0
92.03.03,AUSG.PERS,3901.42802-5,Entgelte der Arbeitnehmerinnen und Arbeitnehmer (TPM Aufnahme und Integration von Flüchtlingen) ,881,900,925,0,0,0,0
92.03.02,AUSG.PERS,3901.42803-3,Entgelte der Arbeitnehmerinnen und Arbeitnehmer (Berufseinsteigerpool) ,011,900,925,0,0,0,0
92.03.01,AUSG.PERS,3901.42804-1,Entgelte der Arbeitnehmerinnen und Arbeitnehmer (TPM Aufnahme und Integration von Flüchtlingen - Kontr. und 2. Sofortprogramm),011,900,925,"2,738,550",0,"2,738,550",0
91.90.01,AUSG.PERS,3901.42846-7,Entgelte der Arbeitnehmerinnen und Arbeitnehmer des TK-Kompetenzzentrums (refinanziert) ,011,900,925,0,0,0,0
92.02.01,AUSG.PERS,3901.43209-0,Versorgungsbezüge der Beamten aus ausgegliederten Finanz- und Personalbereichen ,018,900,925,"1,532,790",0,"1,544,900",0
92.02.01,AUSG.PERS,3901.43509-9,Versorgungsbezüge der Angestellten aus ausgegliederten Finanz- und Personalbereichen ,018,900,925,0,0,0,0
92.02.01,AUSG.PERS,3901.43609-5,Versorgungsbezüge nach dem Bremischen Ruhelohngesetz aus ausgegliederten Finanz- und Personalbereichen,018,900,925,0,0,0,0
92.02.01,AUSG.PERS,3901.43809-8,Versorgungsbezüge der Arbeitnehmerinnen und Arbeitnehmer aus ausgegliederten Finanz- und Personalbereichen,018,900,925,"543,530",0,"596,910",0
92.03.01,AUSG.PERS,3901.44104-8,"Beihilfen, soweit nicht für Versorgungsempfänger und dgl. ",011,900,928,0,0,0,0
92.03.01,AUSG.PERS,3901.44105-6,"Beihilfen, soweit nicht für Versorgungsempfänger und dgl. (Aufnahme/Integration von Flüchtlingen) ",841,900,928,0,0,0,0
91.90.01,AUSG.PERS,3901.44146-3,"Beihilfen, soweit nicht für Versorgungsempfänger- innen und Versorgungsempfänger (refinanziert) ",841,900,928,0,0,0,0
92.02.01,AUSG.PERS,3901.44609-0,Beihilfen für Versorgungsempfänger und dgl. aus ausgegliederten Finanz- und Personalbereichen ,018,900,928,"227,350",0,"236,660",0
91.03.01,AUSG.KONSU,3901.51150-0,Sachkosten für das EU-Projekt Einkauf  ,011,900,924,0,0,0,0
91.03.01,AUSG.KONSU,3901.52601-9,Kosten für Gutachten und Organisations- untersuchungen ,011,900,,0,0,0,0
91.02.01,AUSG.KONSU,3901.52605-1,Kosten für Sachverständige  ,011,900,,0,0,0,0
91.03.01,AUSG.KONSU,3901.53125-0,Sachausgaben für das Vorprojekt Integriertes Personalmanagement ,011,900,,0,0,0,0
91.90.01,AUSG.KONSU,3901.63446-6,Zuführung an die Anstalt für Versorgungsvorsorge (IT-Personal) - refinanziert - ,813,900,,0,0,0,0
91.90.01,AUSG.KONSU,3901.63498-9,Zuführung an die Anstalt für Versorgungsvorsorge  ,813,900,,"40,000",0,"40,000",0
91.90.01,AUSG.KONSU,3901.67101-9,"An Immobilien Bremen AöR, Erstattung von Altersteilzeitaufwendungen ",011,900,,0,0,0,0
91.03.03,AUSG.KONSU,3901.68201-0,"Zentrale Aus-, Fort- und Weiterbildung, Kostenerstattung für Verbundausbildung ",012,926,,0,0,0,0
91.02.01,AUSG.KONSU,3901.68500-1,Zuschüsse an Immobilien Bremen AöR (Gründungshilfe und Mittel für Tarifsteigerungen) ,011,900,,0,0,0,0
91.03.01,AUSG.KONSU,3901.68512-5,Mitgliedsbeitrag an die kommunale Gemeinschafts- stelle für Verwaltungsvereinfachung ,011,900,,"20,000",0,"21,000",0
91.03.01,AUSG.KONSU,3901.68513-3,Mitgliedsbeitrag an den kommunalen Arbeitgeber- verband (KAV) ,011,900,,"550,000",0,"563,000",0
91.90.01,AUSG.VKONS,3901.98010-0,An Hst. 3754/380 10-0 für die Weiterentwicklung des barrierefreien Stadtführers ,892,900,,0,0,0,0
91.90.01,AUSG.VKONS,3901.98110-7,An Hst. 3754/381 10-7 für die Weiterentwicklung des barrierefreien Stadtführers ,892,900,,0,0,0,0
96.01.01,EINN.KONSU,3950.11110-0,Entgelte für das Recht zum Betrieb eines öffent- lichen Feuermeldenetzes ,012,950,900,0,,0,
96.01.01,EINN.KONSU,3950.28111-0,Einnahmen im Zusammenhang mit der elektronischen Arbeitszeiterfassung ,012,950,900,"10,620",,"10,620",
96.01.01,EINN.KONSU,3950.28115-3,Einnahmen im Zusammenhang mit Telekommunikations- leistungen ,771,950,900,0,,0,
96.01.01,EINN.RUECK,3950.35903-9,Entnahme aus der investiven Budgetrücklage  ,851,950,900,0,,0,
96.01.01,EINN.EINVE,3950.38041-0,Erstattungen von anderen Kapiteln im Zusammenhang mit der elektronischen Arbeitszeiterfassung ,892,950,900,0,,0,
96.01.01,EINN.EINVE,3950.38141-7,Erstattungen von anderen Kapiteln im Zusammenhang mit der elektronischen Arbeitszeiterfassung ,892,950,900,"5,400",,"5,400",
96.01.01,AUSG.KONSU,3950.51100-0,Sachausgaben für IT-Angelegenheiten  ,012,950,900,"1,000,000",0,"1,000,000",0
96.01.01,AUSG.KONSU,3950.51101-9,Sachausgaben für IT-Angelegenheiten (SJFIS)  ,219,900,,0,0,0,0
96.01.01,AUSG.KONSU,3950.51115-9,Ausgaben im Zusammenhang mit Telekommunikations- leistungen ,771,950,900,0,0,0,0
96.01.01,AUSG.KONSU,3950.51120-5,Sprachkommunikation Fest- und Mobilfunknetz  ,012,950,900,"80,030",0,"80,030",0
96.01.01,AUSG.KONSU,3950.51140-0,Sachkosten des bremischen Digitalfunks der BOS  ,042,950,924,0,0,0,0
96.01.01,AUSG.KONSU,3950.51801-3,Standardersatzbedarf  ,012,950,900,"518,820",0,"522,460",0
96.01.01,AUSG.KONSU,3950.51802-1,Standardersatzbedarf (SJFIS)  ,219,900,,0,0,0,0
96.01.01,AUSG.KONSU,3950.53200-8,"An Dataport, Entgelte für Dienstleistungen  ",012,950,900,0,0,0,0
96.01.01,AUSG.KONSU,3950.53243-1,"IT-Querschnitt konsumtiv (Senator für Inneres, Katastrophenschutz) ",045,950,030,0,0,0,0
96.01.01,AUSG.KONSU,3950.53244-0,IT-Querschnitt konsumtiv (Sportamt)  ,322,950,192,"23,880",0,"23,880",0
96.01.01,AUSG.KONSU,3950.53245-8,IT-Querschnitt konsumtiv (Feuerwehr Bremen) ,044,950,054,"133,510",0,"134,420",0
96.01.01,AUSG.KONSU,3950.53246-6,IT-Querschnitt konsumtiv (Stadtamt Bremen) ,043,950,051,"954,780",0,"954,780",0
96.01.01,AUSG.KONSU,3950.53247-4,IT-Querschnitt konsumtiv (Marktverwaltung) ,043,950,051,0,0,0,0
96.01.01,AUSG.KONSU,3950.53248-2,IT-Querschnitt konsumtiv (Standesamt) ,043,950,051,0,0,0,0
96.01.01,AUSG.KONSU,3950.53249-0,IT-Querschnitt konsumtiv (SWGV)  ,311,950,500,"344,650",0,"344,650",0
96.01.01,AUSG.KONSU,3950.53250-4,IT-Querschnitt konsumtiv (SJFIS)  ,219,950,400,"1,329,110",0,"1,329,110",0
96.01.01,AUSG.KONSU,3950.53251-2,IT-Querschnitt (SJFIS)  ,219,900,490,0,0,0,0
96.01.01,AUSG.KONSU,3950.53265-2,IT-Querschnitt konsumtiv (Bauamt Bremen Nord) ,016,950,680,"61,310",0,"61,310",0
96.01.01,AUSG.KONSU,3950.53266-0,IT-Querschnitt konsumtiv (Amt für Straßen und Verkehr) ,711,950,687,"447,970",0,"447,970",0
96.01.01,AUSG.KONSU,3950.53271-7,"An Performa Nord, Entgelte für Dienstreiseabrechnungen ",012,950,924,0,0,0,0
96.01.01,AUSG.KONSU,3950.53272-5,IT-Querschnitt konsumtiv (HBH) ,731,950,854,"89,280",0,"89,280",0
96.01.01,AUSG.KONSU,3950.53280-6,IT-Querschnitt konsumtiv (Ortsämter) ,043,950,020,"124,120",0,"124,120",0
96.01.01,AUSG.KONSU,3950.53930-4,IT-Fachaufgaben konsumtiv (SJFIS)  ,219,950,400,"1,093,730",0,"1,107,110",0
96.01.01,AUSG.KONSU,3950.53945-2,IT-Fachaufgaben konsumtiv (Feuerwehr Bremen) ,044,950,054,"54,760",0,"54,760",0
96.01.01,AUSG.KONSU,3950.53946-0,IT-Fachaufgaben konsumtiv (Stadtamt Bremen) ,043,950,051,"2,052,350",0,"2,084,050",0
96.01.01,AUSG.KONSU,3950.53947-9,IT-Fachaufgaben (Marktverwaltung) ,043,950,051,0,0,0,0
96.01.01,AUSG.KONSU,3950.53948-7,IT-Fachaufgaben (Standesamt) ,043,950,051,0,0,0,0
96.01.01,AUSG.KONSU,3950.53949-5,IT-Fachaufgaben konsumtiv (SWGV)  ,311,950,500,50,0,"2,910",0
96.01.01,AUSG.KONSU,3950.53955-0,IT-Querschnitt konsumtiv (VIS)  ,012,950,900,0,0,0,0
96.01.01,AUSG.KONSU,3950.53956-8,IT-Querschnitt konsumtiv (E-Mail/AD)  ,012,950,900,0,0,0,0
96.01.01,AUSG.KONSU,3950.53957-6,IT-Querschnitt konsumtiv (Infrastruktur)  ,012,950,900,"34,150",0,"34,150",0
96.01.01,AUSG.KONSU,3950.53961-4,IT-Fachaufgaben konsumtiv (Bauamt Bremen-Nord) ,016,950,680,"39,690",0,"39,690",0
96.01.01,AUSG.KONSU,3950.53962-2,IT-Fachaufgaben konsumtiv (Amt für Straßen und Verkehr) ,711,950,687,"294,820",0,"294,820",0
96.01.01,AUSG.KONSU,3950.53971-1,IT-Fachaufgaben konsumtiv (HBH) ,731,950,854,"233,600",0,"233,600",0
96.01.01,AUSG.KONSU,3950.53996-7,IT-Pool  ,882,950,900,"3,613,300",0,"4,081,200",0
96.01.01,AUSG.INVES,3950.79996-9,IT-Pool  ,882,950,900,"250,000",0,"918,050",0
96.01.01,AUSG.INVES,3950.81204-3,"Projekt ""SEPA"" (Bereich Finanzen)  ",012,950,900,0,0,0,0
96.01.01,AUSG.INVES,3950.81205-1,IT-Fachaufgaben (SF)  ,062,950,900,0,0,0,0
96.01.01,AUSG.INVES,3950.81207-8,Ausgaben im Zusammenhang mit dem Projekt E-Rechnung investiv ,012,950,900,"1,040,000",0,"480,000",0
96.01.01,AUSG.INVES,3950.81208-6,Ausgaben im Zusammenhang mit Telekommunikations- leistungen investiv ,771,950,900,"750,000",0,"905,000",0
96.01.01,AUSG.INVES,3950.81209-4,Ausgaben im Zusammenhang mit dem Projekt KoPers (Stadtgemeinde) ,012,950,900,0,0,0,0
96.01.01,AUSG.INVES,3950.81219-1,Ausgaben im Zusammenhang mit dem Projekt E-Haushalt investiv ,012,950,900,"226,000",0,"112,500",0
96.01.01,AUSG.INVES,3950.81220-5,"Investive Ausgaben für ""Neue Medien/e-Government""  ",012,950,900,"185,000",0,"145,000",0
96.01.01,AUSG.INVES,3950.81221-3,Ausgaben im Zusammenhang mit dem Projekt OK.JUG (investiv) ,219,950,400,0,0,0,0
96.01.01,AUSG.INVES,3950.81225-6,Standardersatzbedarf investiv  ,012,950,900,0,0,0,0
96.01.01,AUSG.INVES,3950.81226-4,Modernisierung des Haushaltsmanagements (FL-SAP)  ,012,950,900,"315,000",0,"265,000",0
96.01.01,AUSG.INVES,3950.81230-2,IT-Fachaufgaben investiv (SJFIS)  ,219,950,400,0,0,0,0
96.01.01,AUSG.INVES,3950.81231-0,IT-Querschnitt investiv (SKJF)  ,012,950,400,0,0,0,0
96.01.01,AUSG.INVES,3950.81232-9,IT-Querschnitt investiv (Gesundheit)  ,311,950,500,0,0,0,0
96.01.01,AUSG.INVES,3950.81240-0,Investitionskosten des bremischen Digitalfunks der BOS ,042,950,030,0,0,0,0
96.01.01,AUSG.INVES,3950.81241-8,Ausgaben für die zentrale elektronische Arbeitszeiterfassung ,012,950,900,"15,620",0,"15,620",0
96.01.01,AUSG.INVES,3950.81245-0,IT-Fachaufgaben investiv (Feuerwehr) ,044,950,054,"75,000",0,"75,000",0
96.01.01,AUSG.INVES,3950.81246-9,IT-Fachaufgaben investiv (Stadtamt Bremen) ,043,950,051,"25,000",0,"25,000",0
96.01.01,AUSG.INVES,3950.81248-5,IT-Querschnitt investiv (Ortsämter)  ,012,950,020,0,0,0,0
96.01.01,AUSG.INVES,3950.81249-3,IT-Querschnitt investiv (Stadtamt)  ,043,950,051,0,0,0,0
96.01.01,AUSG.INVES,3950.81250-7,IT-Fachaufgaben investiv (SWGV)  ,219,950,500,0,0,0,0
96.01.01,AUSG.INVES,3950.81251-5,IT-Querschnitt investiv (Sportamt)  ,322,950,192,0,0,0,0
96.01.01,AUSG.INVES,3950.81258-2,IT-Querschnitt investiv (Feuerwehr)  ,044,950,054,"24,360",0,"24,360",0
96.01.01,AUSG.INVES,3950.81260-4,IT-Querschnitt investiv (Bauamt Bremen-Nord)  ,016,950,680,0,0,0,0
96.01.01,AUSG.INVES,3950.81261-2,IT-Querschnitt investiv (ASV)  ,711,950,687,0,0,0,0
96.01.01,AUSG.INVES,3950.81262-0,IT-Fachaufgaben investiv (ASV)  ,711,950,687,"89,000",0,"89,000",0
96.01.01,AUSG.INVES,3950.81271-0,IT-Fachaufgaben investiv (HBH) ,731,950,854,"5,000",0,"5,000",0
96.01.01,AUSG.INVES,3950.81272-8,IT-Querschnitt investiv (HBH)  ,731,950,854,0,0,0,0
96.01.01,AUSG.RUECK,3950.91901-8,Zuführung an die Budgetrücklage  ,851,950,900,0,0,0,0
96.01.01,AUSG.RUECK,3950.91903-4,Zuführung an die investive Budgetrücklage  ,851,950,900,0,0,0,0
96.01.01,AUSG.KONSU,3950.97311-0,IT-Pool Stadt  ,882,950,900,0,0,0,0
96.01.01,AUSG.VINVE,3950.98146-5,IT-Personalkostenerstattungen innerhalb des Haushalts ,892,950,900,0,0,0,0
93.01.01,EINN.STEUE,3970.07101-5,Gemeindeanteil an der Lohnsteuer  ,821,900,,"274,855,410",,"290,958,490",
93.01.01,EINN.STEUE,3970.07102-3,Gemeindeanteil an der veranlagten Einkommensteuer ,821,900,,"47,255,840",,"49,468,920",
93.01.01,EINN.STEUE,3970.07103-1,Gemeindeanteil an der Lohnsteuerzerlegung  ,821,900,,"-73,210,560",,"-77,499,780",
93.01.01,EINN.STEUE,3970.07104-0,Gemeindeanteil am Erstattungsbetrag des Bundes- amtes für Finanzen ,821,900,,0,,0,
93.01.01,EINN.STEUE,3970.07107-4,Gemeindeanteil an den Bundeszahlungen im Familien- leistungsausgleich ,821,900,,"-38,348,300",,"-40,595,040",
93.01.01,EINN.STEUE,3970.07108-2,Gemeindeanteil am Beitrag des Landes für den Fonds Aufbauhilfe' ,821,900,,0,,0,
93.01.01,EINN.STEUE,3970.07109-0,Gemeindeanteil an der einheitlichen Pauschsteuer  ,821,900,,"463,190",,"490,320",
93.01.01,EINN.STEUE,3970.07110-4,Gemeindeanteil (Mitfinanzierungsanteil) an den Altersvorsorgezulagen nach § 83 EStG ,821,900,,"-1,553,740",,"-1,644,770",
93.01.01,EINN.STEUE,3970.07111-2,Gemeindeanteil am Steueraufkommen beschränkt steuerpflichtiger Rentner ,821,900,,0,,0,
93.01.01,EINN.STEUE,3970.07114-7,Gemeindeanteil am Aufkommen veranlagter Einkommensteuer aus dem Steuerabzugs- und Veranlagungsverfahren beschränkt Steuerpflichtiger,821,900,,0,,0,
93.01.01,EINN.STEUE,3970.07201-1,Grundsteuer A  ,821,900,,"224,650",,"224,650",
93.01.01,EINN.STEUE,3970.07301-8,Grundsteuer B  ,821,900,,"166,400,680",,"168,940,590",
93.01.01,EINN.STEUE,3970.07501-0,Gewerbesteuer  ,821,900,,"384,329,810",,"418,326,330",
93.01.01,EINN.STEUE,3970.07602-5,Gemeindeanteil an der Umsatzsteuer  ,821,900,,"46,636,690",,"58,075,880",
93.01.01,EINN.STEUE,3970.07702-1,Bundesanteil an der Gewerbesteuerumlage  ,821,900,,"-12,114,740",,"-13,186,370",
93.01.01,EINN.STEUE,3970.07703-0,Landesanteil an der Gewerbesteuerumlage  ,821,900,,"-17,127,740",,"-18,642,800",
93.01.01,EINN.STEUE,3970.07720-0,Landesanteil an der erhöhten Gewerbesteuerumlage  ,821,900,,"-28,406,990",,"-30,919,770",
93.01.01,EINN.STEUE,3970.07801-0,Gemeindeanteil an der Abgeltungsteuer auf Zins- und Veräußerungserträge ,821,900,,"6,482,990",,"6,480,560",
93.01.01,EINN.STEUE,3970.07802-8,Gemeindeanteil an der Abgeltungsteuer-Zerlegung auf Zins- und Veräußerungserträge ,821,900,,0,,0,
93.01.01,EINN.STEUE,3970.07803-6,Gemeindeanteil an der Abgeltungsteuer auf Zins- und Veräußerungserträge a. d. Ausland ,821,900,,"184,730",,"184,730",
93.01.01,EINN.STEUE,3970.08201-7,Sonstige Vergnügungssteuern  ,821,900,,"11,086,010",,"11,307,730",
93.01.01,EINN.STEUE,3970.08301-3,Abgabe für Hunde  ,821,900,,"1,841,520",,"1,872,350",
93.01.01,EINN.STEUE,3970.08901-1,Zweitwohnungsteuer  ,821,900,,"456,710",,"565,850",
93.01.01,EINN.STEUE,3970.08902-0,Tourismussteuer (Citytax)  ,821,900,,"2,310,710",,"2,355,130",
93.01.01,EINN.STEUE,3970.08910-0,Globale Steuermehr-/-mindereinnahmen  ,821,900,,"919,080",,"7,841,570",
93.01.01,EINN.EKONS,3972.38401-0,"Von Hst. 0972/984 07-8, Schlüsselzuweisungen  ",892,900,,"355,102,510",,"370,365,160",
92.01.02,EINN.EKONS,3972.38403-7,Von Hst. 0972/984 03-5 für die Wahrnehmung von Landesaufgaben ,892,900,,"2,208,650",,0,
93.01.01,EINN.EKONS,3972.38404-5,"Von Hst. 0972/984 04-3, Konsolidierungshilfen  ",892,900,,"149,693,190",,"149,693,190",
93.01.01,EINN.EKONS,3972.38408-8,"Von Hst. 0972/984 08-6, Ergänzungszuweisungen  ",892,900,,"51,800,000",,"51,800,000",
93.01.01,EINN.EKONS,3972.38409-6,"Von Hst. 0972/984 09-4, Strukturhilfen  ",892,900,,"62,700,000",,"62,700,000",
93.01.01,EINN.EKONS,3972.38410-0,"Von Hst. 0972/984 10-8, Bundesbeteiligung an der Aufnahme und Integration von Flüchtlingen (Sofort- programm)",892,900,,0,,0,
93.01.01,EINN.EKONS,3972.38411-8,"Von Hst. 0972/984 11-6,Sonderzuweisung i.Zusammen- hang mit der Aufnahme von Asylbewerbern u. Flücht- lingen",892,900,,0,,0,
93.01.01,AUSG.KONSU,3972.98501-4,"An Hst. 6904/385 01, Verwaltungskosten Tourismus- abgabe (Citytax) ",891,900,,"82,500",0,"82,500",0
92.01.02,AUSG.VKONS,3972.98601-0,An Hst. 0972/386 01-4 für die Wahrnehmung von Gemeindeaufgaben ,892,900,,0,0,0,0
92.01.02,AUSG.VINVE,3972.98613-4,"An Hst. 0697/386 46-7, Beteiligung an der Aufstockung des Wohnungsbauprogramms 1990 ",892,900,,"3,068,000",0,"3,068,000",0
93.01.01,AUSG.KONSU,3972.98801-3,"An Hst. 6901/388 01, Verwaltungskosten Tourismus- abgabe (Citytax) ",891,900,,0,0,0,0
92.01.02,EINN.KONSU,3980.11135-0,Bürgschaftsprovisionen  ,681,900,,"200,000",,"200,000",
92.01.02,EINN.INVES,3980.13130-0,Erlöse aus der Veräußerung von unbeweglichen Sachen ,811,900,901,0,,0,
92.01.02,EINN.KONSU,3980.14115-1,Abführungen aus dem Treuhandvermögen für Bürgschaften ,681,900,,"2,744,150",,"2,744,150",
93.01.02,EINN.KONSU,3980.16101-2,Zinsen von öffentlichen Unternehmen  ,812,900,901,0,,0,
93.01.02,EINN.KONSU,3980.16110-1,Zinsen auf angelegte Bestände von öffentlichen Unternehmen ,812,900,,0,,0,
93.01.02,EINN.KONSU,3980.16201-9,Zinsen  ,812,900,901,380,,340,
93.01.02,EINN.KONSU,3980.16202-7,Agio  ,812,900,901,0,,0,
93.01.02,EINN.KONSU,3980.16210-8,Zinsen auf angelegte Bestände  ,812,900,,0,,0,
93.01.02,EINN.KONSU,3980.16220-5,Erstattung von Darlehenszinsen durch Umweltbetrieb Bremen ,812,900,901,0,,0,
93.01.02,EINN.KONSU,3980.16221-3,Abführung von Stammkapitalzinsen durch Umweltbetrieb Bremen ,812,900,,"536,850",,"536,850",
93.01.02,EINN.KONSU,3980.16226-4,Erstattung von Darlehenszinsen durch das ZKH Bremen-Mitte ,812,900,901,0,,0,
93.01.02,EINN.KONSU,3980.18101-3,Tilgung von öffentlichen Unternehmen auf Darlehen  ,812,900,901,"30,100",,"30,100",
93.01.02,EINN.KONSU,3980.18201-0,Tilgung auf Darlehen  ,812,900,901,630,,630,
93.01.02,EINN.KONSU,3980.18220-6,Erstattung von Darlehenstilgungen durch Umweltbetrieb Bremen ,812,900,901,0,,0,
93.01.02,EINN.KRED,3980.32530-9,Kreditmarktmittel und Anleihen  ,831,900,,"749,714,460",,"804,408,280",
93.01.02,EINN.KRED,3980.32532-5,Kredite für überplanmäßige Tilgungsausgaben  ,831,900,,0,,0,
92.01.02,EINN.RUECK,3980.35201-2,Entnahme aus der Kassenverstärkungs- und allgemeinen Ausgleichsrücklage ,851,900,,"6,000,000",,"6,000,000",
93.01.02,AUSG.ZINSE,3980.56101-0,Zinsen an den Bund  ,831,900,901,0,0,0,0
93.01.02,AUSG.ZINSE,3980.56201-7,Zinsen an Länder  ,831,900,901,0,0,0,0
93.01.02,AUSG.ZINSE,3980.56301-3,Zinsen an Gemeinden und Gemeindeverbände  ,831,900,901,0,0,0,0
93.01.02,AUSG.ZINSE,3980.57101-6,Zinsen an öffentliche Unternehmen  ,831,900,901,"22,444,700",0,"22,211,700",0
93.01.02,AUSG.ZINSE,3980.57110-5,Zinsen an öffentliche Unternehmen für Kassenkredite ,831,900,,"2,500,000",0,"2,500,000",0
93.01.02,AUSG.ZINSE,3980.57111-3,Zinsen an Betriebe und Sondervermögen gemäß Par. 26 LHO für Kassenkredite ,831,900,,0,0,0,0
93.01.02,AUSG.ZINSE,3980.57201-2,Zinsen an Sozialversicherungsträger  ,831,900,901,0,0,0,0
93.01.02,AUSG.ZINSE,3980.57501-1,Zinsen an sonstigen Kreditmarkt  ,831,900,901,"185,828,730",0,"170,210,470",0
93.01.02,AUSG.ZINSE,3980.57502-0,Disagio  ,831,900,901,"1,000,000",0,"1,000,000",0
93.01.02,AUSG.ZINSE,3980.57503-8,Derivatzahlungen  ,831,900,,0,0,0,0
93.01.02,AUSG.ZINSE,3980.57504-6,Prämien aus Derivatverträgen  ,831,900,,0,0,0,0
93.01.02,AUSG.ZINSE,3980.57510-0,Zinsen an Sonstige  ,831,900,901,"10,000",0,"10,000",0
93.01.02,AUSG.ZINSE,3980.57511-9,Kapitalbeschaffungskosten  ,831,900,901,0,0,0,0
93.01.02,AUSG.ZINSE,3980.57512-7,Zinsen an sonstigen Kreditmarkt für Kassenkredite ,831,900,,0,0,0,0
93.01.02,AUSG.ZINSE,3980.57601-8,Zinsen an Gläubiger im Ausland  ,831,900,901,0,0,0,0
93.01.02,AUSG.ZINSE,3980.57602-6,Zinsen an Gläubiger im Ausland für Kassenkredite ,831,900,,0,0,0,0
93.01.02,AUSG.TILGU,3980.58101-1,Tilgung an den Bund  ,831,900,901,0,0,0,0
93.01.02,AUSG.TILGU,3980.58201-8,Tilgung an Länder  ,831,900,901,0,0,0,0
93.01.02,AUSG.TILGU,3980.58301-4,Tilgung an Gemeinden und Gemeindeverbände  ,831,900,901,0,0,0,0
93.01.02,AUSG.TILGU,3980.58401-0,Tilgung an den Lastenausgleichsfonds  ,831,900,901,0,0,0,0
93.01.02,AUSG.KRED,3980.59101-7,Tilgung an öffentliche Unternehmen  ,831,900,901,"5,747,300",0,"57,920,100",0
93.01.02,AUSG.KRED,3980.59501-2,Tilgung an sonstigen Kreditmarkt  ,831,900,901,"403,331,200",0,"489,669,500",0
92.01.02,AUSG.RUECK,3980.91201-8,Zuführung an die Kassenverstärkungs- und allgemeine Ausgleichsrücklage ,851,900,,"6,000,000",0,"6,000,000",0
93.01.02,AUSG.RUECK,3980.91912-8,Zuführg. von Zinsen an die Rücklage 'Arbeitnehmer- beiträge nach dem Bremischen Ruhelohngesetz' ,851,900,901,0,0,0,0
93.01.02,AUSG.RUECK,3980.91913-6,"Zuführung von Zinsen an die Rücklage ""Saubere Stadt"" ",851,900,901,0,0,0,0
93.01.02,AUSG.VKONS,3980.98620-8,"An Hst. 0980/386 20-1, Zinsen auf Darlehen des Bundes nach dem StBaufG und der BA ",892,900,901,0,0,0,0
93.01.02,AUSG.VINVE,3980.98621-6,"An Hst. 0980/386 21-0, Tilgung auf Darlehen des Bundes nach dem StBaufG und der BA ",892,900,901,0,0,0,0
92.01.02,EINN.KONSU,3986.12111-0,Gewinne aus Beteiligungen an Hafenbetrieben  ,869,900,,"650,000",,"20,650,000",
92.01.02,EINN.KONSU,3986.12113-6,Gewinne aus Beteiligungen an Wohnungsbau- unternehmen ,869,900,,0,,0,
92.01.02,EINN.KONSU,3986.12114-4,"Von der BreLa, Sonderabschlag für die Einbringung stiller Beteiligungen im Wege der Sacheinlage ",661,900,,0,,0,
92.01.02,EINN.KONSU,3986.12119-5,Gewinne aus Beteiligungen an sonstigen wirtschaftlichen Unternehmen ,869,900,,"235,000",,"235,000",
92.01.02,EINN.KONSU,3986.12210-8,Einnahmen aus Konzessionsabgaben  ,649,900,,"37,335,000",,"36,984,000",
92.01.02,EINN.INVES,3986.13320-7,Erlöse aus der Veräußerung von Beteiligungen und sonstigem Kapitalvermögen ,869,900,,0,,0,
92.01.02,EINN.INVES,3986.13410-6,Rückzahlung von Kapitalanteilen an Gesellschaften  ,869,900,,0,,0,
92.01.02,EINN.EKONS,3986.38026-3,"Von Hst. 3681/980 26-0, Verlust der Bremer Straßenbahn AG (konsumtiv) ",892,900,,0,,0,
92.01.02,EINN.EINVE,3986.38027-1,"Von Hst. 3681/980 27-9, Verlust der Bremer Straßenbahn AG (investiv) ",892,900,,0,,0,
92.01.02,EINN.EKONS,3986.38028-0,Von Hst. 3681/980 28-7 für Ansprüche der BSAG aus ÖDLA und ATZ ,892,900,,0,,0,
92.99.10,EINN.EKONS,3986.38126-0,"Von Hst. 3681/981 26-7, Verlust der Bremer Straßenbahn AG (konsumtiv) ",892,900,,0,,0,
92.99.10,EINN.EINVE,3986.38127-8,"Von Hst. 3681/981 27-5, Verlust der Bremer Straßenbahn AG (investiv) ",892,900,,0,,0,
92.99.10,EINN.EKONS,3986.38128-6,Von Hst. 3681/981 28-3 für Ansprüche der BSAG aus ÖDLA und ATZ ,892,900,,0,,0,
92.01.02,EINN.EKONS,3986.38411-0,Von Hst. 0986/984 11-9 im Zusammenhang mit der Umwandlung stiller Einlagen bei der BremLb ,892,900,,"8,692,310",,0,
