Haushalt Art;Titelnr.;Titel;Gruppennr.;Gruppe;Budget Richtung;Bezeichnung;Jahr;Ansatz/Rechnung;Betrag
Verwaltungshaushalt;4;Soziale Sicherung;4687;Tageseinrichtung für Kinder - Mittagsbetreuung -Lilienthalstraße -;Ausgaben;Sonstige Lebensmittel für veranstaltungen;2017;Ansatz;0
Verwaltungshaushalt;4;Soziale Sicherung;4687;Tageseinrichtung für Kinder - Mittagsbetreuung -Lilienthalstraße -;Ausgaben;Kindergartenbedarf;2017;Ansatz;0
Verwaltungshaushalt;4;Soziale Sicherung;4687;Tageseinrichtung für Kinder - Mittagsbetreuung -Lilienthalstraße -;Ausgaben;Öffentlichkeitsarbeit;2017;Ansatz;0
Verwaltungshaushalt;4;Soziale Sicherung;4687;Tageseinrichtung für Kinder - Mittagsbetreuung -Lilienthalstraße -;Ausgaben;EDV-Kosten an Dritte;2017;Ansatz;400
Verwaltungshaushalt;4;Soziale Sicherung;4687;Tageseinrichtung für Kinder - Mittagsbetreuung -Lilienthalstraße -;Ausgaben;Steuern und Versicherungen;2017;Ansatz;0
Verwaltungshaushalt;4;Soziale Sicherung;4687;Tageseinrichtung für Kinder - Mittagsbetreuung -Lilienthalstraße -;Ausgaben;Bürobedarf;2017;Ansatz;100
Verwaltungshaushalt;4;Soziale Sicherung;4687;Tageseinrichtung für Kinder - Mittagsbetreuung -Lilienthalstraße -;Ausgaben;Bücher, Zeitschriften u.ä.;2017;Ansatz;0
Verwaltungshaushalt;4;Soziale Sicherung;4687;Tageseinrichtung für Kinder - Mittagsbetreuung -Lilienthalstraße -;Ausgaben;Post- und Fernmeldegebühren;2017;Ansatz;1000
Verwaltungshaushalt;4;Soziale Sicherung;4687;Tageseinrichtung für Kinder - Mittagsbetreuung -Lilienthalstraße -;Ausgaben;Dienstreisen;2017;Ansatz;200
Verwaltungshaushalt;4;Soziale Sicherung;4687;Tageseinrichtung für Kinder - Mittagsbetreuung -Lilienthalstraße -;Ausgaben;Sonstige Geschäftsausgaben;2017;Ansatz;500
Verwaltungshaushalt;4;Soziale Sicherung;4687;Tageseinrichtung für Kinder - Mittagsbetreuung -Lilienthalstraße -;Ausgaben;Innere Verrechnung unentgeltliche Objektnutzung (HHST 8873.1690);2017;Ansatz;35600
Verwaltungshaushalt;4;Soziale Sicherung;4688;Tageseinrichtung für Kinder - BRK Kinderhaus -;Einnahmen;Zuweisungen für lfd. Zwecke: Kinder­garten (Personalkostenzuschuß);2017;Ansatz;211000
Verwaltungshaushalt;4;Soziale Sicherung;4688;Tageseinrichtung für Kinder - BRK Kinderhaus -;Ausgaben;Innere Verrechnung unentgeltliche Objektnutzung (HHST 8837.1690);2017;Ansatz;95000
Verwaltungshaushalt;4;Soziale Sicherung;4688;Tageseinrichtung für Kinder - BRK Kinderhaus -;Ausgaben;Personalkostenzuschüsse nach BayKiBiG;2017;Ansatz;412000
Verwaltungshaushalt;4;Soziale Sicherung;4688;Tageseinrichtung für Kinder - BRK Kinderhaus -;Ausgaben;Zuschüsse für lfd. Zwecke - Defizitausgleich -;2017;Ansatz;45000
Verwaltungshaushalt;4;Soziale Sicherung;4689;Tageseinrichtung für Kinder - MuKuNa;Einnahmen;Zuweisungen für lfd. Zwecke: Kindergarten (Personalkostenzuschuß);2017;Ansatz;30000
Verwaltungshaushalt;4;Soziale Sicherung;4689;Tageseinrichtung für Kinder - MuKuNa;Ausgaben;Personalkostenzuschüsse nach BayKiBiG;2017;Ansatz;60000
Verwaltungshaushalt;4;Soziale Sicherung;4689;Tageseinrichtung für Kinder - MuKuNa;Ausgaben;Zuschüsse für lfd. Zwecke - Defizitausgleich -;2017;Ansatz;20000
Verwaltungshaushalt;4;Soziale Sicherung;4700;Förderung der Wohlfahrtspflege;Ausgaben;Zuschüsse f. lfd. Zwecke -Mietzuschuss für betreutes Wohnen-;2017;Ansatz;8500
Verwaltungshaushalt;4;Soziale Sicherung;4700;Förderung der Wohlfahrtspflege;Ausgaben;Sonderrechnungen Sozialdienst;2017;Ansatz;40100
Verwaltungshaushalt;4;Soziale Sicherung;4709;Förderung der Wohlfahrtspflege;Einnahmen;Spenden,Schenkungen und Erbschaften f. gemeinn. und soziale Einrichtungen;2017;Ansatz;0
Verwaltungshaushalt;4;Soziale Sicherung;4709;Förderung der Wohlfahrtspflege;Ausgaben;Post-, Fernmeldegebühren;2017;Ansatz;0
Verwaltungshaushalt;4;Soziale Sicherung;4709;Förderung der Wohlfahrtspflege;Ausgaben;Innere Verrechnung unentgeltliche Objektnutzung (GL 8801, 8806, 8812.1690);2017;Ansatz;26100
Verwaltungshaushalt;4;Soziale Sicherung;4709;Förderung der Wohlfahrtspflege;Ausgaben;Zuschüsse für Ifd.Zwecke an Wohlfahrtsverbände und Dritte;2017;Ansatz;3500
Verwaltungshaushalt;4;Soziale Sicherung;4709;Förderung der Wohlfahrtspflege;Ausgaben;Zuschüsse Arbeiterwohlfahrt;2017;Ansatz;2500
Verwaltungshaushalt;4;Soziale Sicherung;4709;Förderung der Wohlfahrtspflege;Ausgaben;Zuschüsse f.lfd.Zwecke f.Maßnahmen der Gesundheitspflege-Sozialdienst Gilching;2017;Ansatz;0
Verwaltungshaushalt;4;Soziale Sicherung;4709;Förderung der Wohlfahrtspflege;Ausgaben;Sozialdienst Gilching-Argelsried e.v.  -Bezuschussung Geschäftsführer-;2017;Ansatz;35000
Verwaltungshaushalt;4;Soziale Sicherung;4709;Förderung der Wohlfahrtspflege;Ausgaben;Zuschüsse f.lfd. Zwecke an sonstige Verbände, VDK-Ortsverband;2017;Ansatz;0
Verwaltungshaushalt;4;Soziale Sicherung;4981;Freiwillige Weihnachtshilfe-örtlicher Bereich;Einnahmen;Zuschüsse f.lfd. Zwecke vom übrigen Bereichen, u.a. Spenden, Schenkungen,etc;2017;Ansatz;1000
Verwaltungshaushalt;4;Soziale Sicherung;4981;Freiwillige Weihnachtshilfe-örtlicher Bereich;Ausgaben;Weitere soziale Leistungen Weihnachtsgabe und dgl.;2017;Ansatz;1000
Verwaltungshaushalt;4;Soziale Sicherung;4987;Stiftung Trenkl;Einnahmen;Zuschüsse f.lfd. Zwecke vom übrigen Bereichen, u.a. Spenden, Schenkungen,etc;2017;Ansatz;0
Verwaltungshaushalt;4;Soziale Sicherung;4987;Stiftung Trenkl;Ausgaben;Weitere soziale Leistungen;2017;Ansatz;2000
Verwaltungshaushalt;5;Gesundheit, Sport, Erholung;5100;Krankenhäuser;Ausgaben;Zuweisungen f.Ifd.Zwecke an Zweckverb. u.dgl.Kranken hauszweckverband Seefeld;2017;Ansatz;195000
Verwaltungshaushalt;5;Gesundheit, Sport, Erholung;5400;Sonstige Einrichtungen und Maßnahmen der Gesundheitspflege;Ausgaben;Verschiedener Betriebsaufwand;2017;Ansatz;0
Verwaltungshaushalt;5;Gesundheit, Sport, Erholung;5500;Förderung des Sports;Ausgaben;Verschiedener Betriebsaufwand  -Sportlerehrung-;2017;Ansatz;4300
Verwaltungshaushalt;5;Gesundheit, Sport, Erholung;5500;Förderung des Sports;Ausgaben;Innere Verrechnung unentg. Objektnutzung (GL 8802, 8820, 8821, 8822.1690);2017;Ansatz;165000
Verwaltungshaushalt;5;Gesundheit, Sport, Erholung;5500;Förderung des Sports;Ausgaben;Zuschüsse für lfd. Zwecke an Jugendver- bände u.ä. sowie deren Einrichtungen;2017;Ansatz;0
Verwaltungshaushalt;5;Gesundheit, Sport, Erholung;5500;Förderung des Sports;Ausgaben;Zuschüsse f.Ifd.Zwecke an Sportverbände und -vereine, sowie deren Einrichtungen;2017;Ansatz;46600
Verwaltungshaushalt;5;Gesundheit, Sport, Erholung;5600;Sportanlagen;Einnahmen;Benutzungsgebühren und ähnl.Entgelte;2017;Ansatz;0
Verwaltungshaushalt;5;Gesundheit, Sport, Erholung;5600;Sportanlagen;Einnahmen;Pachten;2017;Ansatz;0
Verwaltungshaushalt;5;Gesundheit, Sport, Erholung;5600;Sportanlagen;Einnahmen;Erstattungen durch übrige Bereiche Personalkostenersatz TSV-Tennisabt.;2017;Ansatz;10000
Verwaltungshaushalt;5;Gesundheit, Sport, Erholung;5600;Sportanlagen;Ausgaben;Angestelltenvergütungen;2017;Ansatz;70000
Verwaltungshaushalt;5;Gesundheit, Sport, Erholung;5600;Sportanlagen;Ausgaben;"Beiträge zu Versorgungskassen ""Angestellte""";2017;Ansatz;6000
Verwaltungshaushalt;5;Gesundheit, Sport, Erholung;5600;Sportanlagen;Ausgaben;"Beiträge zur gesetzl. Sozialversicherung ""Angestellte""";2017;Ansatz;15000
Verwaltungshaushalt;5;Gesundheit, Sport, Erholung;5600;Sportanlagen;Ausgaben;Gebäude- und Grundstücksunterhaltung Sportanlagen (Hochbauten);2017;Ansatz;2000
Verwaltungshaushalt;5;Gesundheit, Sport, Erholung;5600;Sportanlagen;Ausgaben;Unterhalt:Sportanlagen;2017;Ansatz;50000
Verwaltungshaushalt;5;Gesundheit, Sport, Erholung;5600;Sportanlagen;Ausgaben;Verwaltungs- u. Zweckausstattung;2017;Ansatz;200
Verwaltungshaushalt;5;Gesundheit, Sport, Erholung;5600;Sportanlagen;Ausgaben;GWG (0 € - 410 € Netto);2017;Ansatz;500
Verwaltungshaushalt;5;Gesundheit, Sport, Erholung;5600;Sportanlagen;Ausgaben;Gebäudebewirtschaftungskosten;2017;Ansatz;15000
Verwaltungshaushalt;5;Gesundheit, Sport, Erholung;5600;Sportanlagen;Ausgaben;Haltung von Fahrzeugen;2017;Ansatz;5000
Verwaltungshaushalt;5;Gesundheit, Sport, Erholung;5600;Sportanlagen;Ausgaben;Steuern und Versicherungen;2017;Ansatz;200
Verwaltungshaushalt;5;Gesundheit, Sport, Erholung;5600;Sportanlagen;Ausgaben;Innere Verrechnung Personalkosten Bauhof (7711.1691);2017;Ansatz;20000
Verwaltungshaushalt;5;Gesundheit, Sport, Erholung;5810;Parkanlagen und öffentliche Grünflächen;Einnahmen;Zuschüsse+Spenden für lfd. Zwecke vom übrigen Bereich;2017;Ansatz;0
Verwaltungshaushalt;5;Gesundheit, Sport, Erholung;5810;Parkanlagen und öffentliche Grünflächen;Ausgaben;Gebäude- und Grundstücksunterhaltung;2017;Ansatz;25000
Verwaltungshaushalt;5;Gesundheit, Sport, Erholung;5810;Parkanlagen und öffentliche Grünflächen;Ausgaben;Baumkontrolle;2017;Ansatz;10000
Verwaltungshaushalt;5;Gesundheit, Sport, Erholung;5810;Parkanlagen und öffentliche Grünflächen;Ausgaben;Gebäudebewirtschaftungskosten;2017;Ansatz;95000
Verwaltungshaushalt;5;Gesundheit, Sport, Erholung;5810;Parkanlagen und öffentliche Grünflächen;Ausgaben;Innere Verrechnung Personalkosten Bauhof (7711.1691);2017;Ansatz;220000
Verwaltungshaushalt;5;Gesundheit, Sport, Erholung;5900;Badesee;Ausgaben;Vermischte Ausgaben;2017;Ansatz;2200
Verwaltungshaushalt;5;Gesundheit, Sport, Erholung;5939;Naherholungsgebiete, Naturparks u. Erholungszentren;Ausgaben;Mitgliedsbeiträge an Verbände, Vereine und dgl.;2017;Ansatz;4800
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6000;Bauverwaltung;Einnahmen;Verwaltungskosten (KG, VWKostG);2017;Ansatz;3500
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6000;Bauverwaltung;Einnahmen;Versicherungsleistungen in anderen Schadensfällen;2017;Ansatz;15000
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6000;Bauverwaltung;Einnahmen;Vermischte Einnahmen;2017;Ansatz;0
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6000;Bauverwaltung;Einnahmen;Zuweisungen für lfd. Zwecke vom Land;2017;Ansatz;24000
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6000;Bauverwaltung;Ausgaben;Beamtenbezüge;2017;Ansatz;120000
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6000;Bauverwaltung;Ausgaben;Versorgungsrücklage;2017;Ansatz;2000
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6000;Bauverwaltung;Ausgaben;Angestelltenvergütungen;2017;Ansatz;450000
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6000;Bauverwaltung;Ausgaben;Versorgungsrücklage passiv;2017;Ansatz;3000
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6000;Bauverwaltung;Ausgaben;"Beiträge zu Versorgungskassen ""Beamte""";2017;Ansatz;100000
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6000;Bauverwaltung;Ausgaben;"Beiträge zu Versorgungskassen ""Angestellte""";2017;Ansatz;38000
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6000;Bauverwaltung;Ausgaben;"Beiträge zur gesetzl. Sozialversicherung ""Angestellte""";2017;Ansatz;88000
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6000;Bauverwaltung;Ausgaben;Beihilfen, Unterstützungen u.ä. Beihilfeversicherung;2017;Ansatz;0
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6000;Bauverwaltung;Ausgaben;Verwaltungs- u. Zweckausstattung;2017;Ansatz;800
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6000;Bauverwaltung;Ausgaben;GWG (0 € - 410 € Netto);2017;Ansatz;500
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6000;Bauverwaltung;Ausgaben;Technische Geräte und Apparate;2017;Ansatz;0
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6000;Bauverwaltung;Ausgaben;Mieten für Maschinen, Fahrzeuge, Geräte;2017;Ansatz;0
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6000;Bauverwaltung;Ausgaben;Haltung von Fahrzeugen;2017;Ansatz;2000
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6000;Bauverwaltung;Ausgaben;Kfz-Steuern;2017;Ansatz;100
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6000;Bauverwaltung;Ausgaben;Kfz-Versicherungen;2017;Ansatz;1000
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6000;Bauverwaltung;Ausgaben;Aus- und Fortbildung, Umschulung;2017;Ansatz;4000
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6000;Bauverwaltung;Ausgaben;EDV-Kosten an Dritte;2017;Ansatz;9000
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6000;Bauverwaltung;Ausgaben;Steuern und Versicherungen;2017;Ansatz;1200
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6000;Bauverwaltung;Ausgaben;Bürobedarf;2017;Ansatz;2000
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6000;Bauverwaltung;Ausgaben;Bücher, Zeitschriften u.ä.;2017;Ansatz;7000
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6000;Bauverwaltung;Ausgaben;Post- und Fernmeldegebühren;2017;Ansatz;0
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6000;Bauverwaltung;Ausgaben;Öffentliche Bekanntmachungen, Amtsblatt;2017;Ansatz;8000
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6000;Bauverwaltung;Ausgaben;Dienstreisen;2017;Ansatz;1000
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6000;Bauverwaltung;Ausgaben;Sachverständigenkosten, Gerichtskosten;2017;Ansatz;100000
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6000;Bauverwaltung;Ausgaben;"Sachverständigenkosten ""Fahrradwegenetz""";2017;Ansatz;5000
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6000;Bauverwaltung;Ausgaben;"Sachverständigenkosten ""Klimaregion Fünfseenland u. kommunaler Klimaschutz""";2017;Ansatz;20000
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6000;Bauverwaltung;Ausgaben;Planungskosten,Rechtsberatungsk.u.ä. soweit nicht Gr.94ff,auch Verkehrszähl.;2017;Ansatz;100000
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6000;Bauverwaltung;Ausgaben;Mitgliedsbeiträge an Verbände, Vereine u.dgl. -Planungsverband-;2017;Ansatz;9500
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6000;Bauverwaltung;Ausgaben;Vermischte Ausgaben;2017;Ansatz;200
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6000;Bauverwaltung;Ausgaben;Innere Verrechnung (HHST 8808.1690) unentgeltliche Objektnutzung;2017;Ansatz;0
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6100;Städtebaul. Planung, Städtebauförderung, Vermessung, Bauordnung;Einnahmen;Vermischte Einnahmen;2017;Ansatz;0
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6150;Ortszentrum;Einnahmen;Sonstige Gebühren und ähnliche Entgelte;2017;Ansatz;0
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6150;Ortszentrum;Ausgaben;Unterhalt von Straßen, Wegen u.ä.;2017;Ansatz;15000
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6150;Ortszentrum;Ausgaben;Gebäudebewirtschaftungskosten;2017;Ansatz;10000
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6150;Ortszentrum;Ausgaben;Innere Verrechnung Personalkosten Bauhof (7711.1691);2017;Ansatz;65000
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6200;Wohnungsbauförderung und Wohnungsfürsorge;Einnahmen;Zinsen von Zweckverbänden und dgl.;2017;Ansatz;6800
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6200;Wohnungsbauförderung und Wohnungsfürsorge;Einnahmen;Zinsen vom übrigen Bereich Baugenossenschaft-Sonnenstr.10-16;2017;Ansatz;25900
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6200;Wohnungsbauförderung und Wohnungsfürsorge;Einnahmen;Zinsen vom übrigen Bereich Baugenossenschaft;2017;Ansatz;5000
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6300;Gemeindestraßen;Einnahmen;Entgelt für Straßenbenutzung für Leitungen der privaten Versorgung;2017;Ansatz;300
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6300;Gemeindestraßen;Einnahmen;Sondernutzungsgebühren u.ä.;2017;Ansatz;5000
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6300;Gemeindestraßen;Einnahmen;Erstattung Straßenbaumaßnahmen (Ausgaben bei 6300.5130);2017;Ansatz;10000
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6300;Gemeindestraßen;Einnahmen;Zuweisungen für lfd. Zwecke: Kommunal-Anteil a.d. Kfz-Steuer (sow.n. UGr 3615);2017;Ansatz;150000
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6300;Gemeindestraßen;Ausgaben;Unterhalt von Straßen, Wegen u.ä.;2017;Ansatz;250000
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6300;Gemeindestraßen;Ausgaben;Unterhalt von Straßen, Wegen u.ä. Spundwand Schulstraße;2017;Ansatz;5000
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6300;Gemeindestraßen;Ausgaben;Unterhalt:Verkehrssicherungs-Anlagen;2017;Ansatz;60000
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6300;Gemeindestraßen;Ausgaben;Unterhalt: Winterdienst;2017;Ansatz;90000
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6300;Gemeindestraßen;Ausgaben;EDV-Kosten an Dritte Verwaltungskosten Straßendatenbank;2017;Ansatz;3000
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6300;Gemeindestraßen;Ausgaben;Innere Verrechnung Straßen + Wege Personalkosten Bauhof (7711.1691);2017;Ansatz;215000
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6300;Gemeindestraßen;Ausgaben;Innere Verrechnung Winterdienst Personalkosten Bauhof (7711.1691);2017;Ansatz;85000
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6701;Straßenbeleuchtung -01-;Einnahmen;Erstattung Straßenbeleuchtung (Ausgaben bei 6701.5133);2017;Ansatz;2500
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6701;Straßenbeleuchtung -01-;Ausgaben;Unterhalt: Straßenbeleuchtung;2017;Ansatz;80000
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6701;Straßenbeleuchtung -01-;Ausgaben;Stromverbrauch für Betriebszwecke;2017;Ansatz;150000
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6751;Straßenreinigung;Ausgaben;Sonstiger verschiedener Betriebsaufwand Entsorgungskosten Kehrgut;2017;Ansatz;15000
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6900;Wasserläufe, Wasserbau;Ausgaben;Unterhalt: Gewässer u.ä.  -Aubach-;2017;Ansatz;10000
Verwaltungshaushalt;6;Bau- und Wohnungswesen, Verkehr;6900;Wasserläufe, Wasserbau;Ausgaben;Innere Verrechnung Personalkosten Bauhof (7711.1691);2017;Ansatz;6500
Verwaltungshaushalt;7;Öffentliche Einrichtungen, Wirtschaftsförderung;7200;Abfallbeseitigung;Einnahmen;Vermischte Einnahmen (u.a. Restmüllsäcke);2017;Ansatz;3500
Verwaltungshaushalt;7;Öffentliche Einrichtungen, Wirtschaftsförderung;7200;Abfallbeseitigung;Einnahmen;Erstattungen durch Zweckverbände AWISTA;2017;Ansatz;800
Verwaltungshaushalt;7;Öffentliche Einrichtungen, Wirtschaftsförderung;7200;Abfallbeseitigung;Ausgaben;Gebäudebewirtschaftungskosten;2017;Ansatz;400
Verwaltungshaushalt;7;Öffentliche Einrichtungen, Wirtschaftsförderung;7200;Abfallbeseitigung;Ausgaben;Verschiedener Betriebsaufwand (u.a.Restmüllsäcke);2017;Ansatz;6000
Verwaltungshaushalt;7;Öffentliche Einrichtungen, Wirtschaftsförderung;7200;Abfallbeseitigung;Ausgaben;Sonstiger verschiedener Betriebsaufwand (auch Häckseln);2017;Ansatz;4000
Verwaltungshaushalt;7;Öffentliche Einrichtungen, Wirtschaftsförderung;7200;Abfallbeseitigung;Ausgaben;Unterstützungsfond für kommunale Alt- deponien (§ 13a BayBodSchG);2017;Ansatz;13000
Verwaltungshaushalt;7;Öffentliche Einrichtungen, Wirtschaftsförderung;7200;Abfallbeseitigung;Ausgaben;Innere Verrechnung Personalkosten Bauhof (7711.1691);2017;Ansatz;12500
Verwaltungshaushalt;7;Öffentliche Einrichtungen, Wirtschaftsförderung;7210;Mülldeponien;Ausgaben;Unterhalt sonstiger Abfallbeseitigungs- anlagen -Altlastenbeseitigung-;2017;Ansatz;15000
Verwaltungshaushalt;7;Öffentliche Einrichtungen, Wirtschaftsförderung;7301;Wochenmarkt;Einnahmen;Marktgebühren und ähnl. Entgelte;2017;Ansatz;1800
Verwaltungshaushalt;7;Öffentliche Einrichtungen, Wirtschaftsförderung;7301;Wochenmarkt;Ausgaben;Strom, Gas u.ä.;2017;Ansatz;4000
Verwaltungshaushalt;7;Öffentliche Einrichtungen, Wirtschaftsförderung;7301;Wochenmarkt;Ausgaben;Sonstiger verschiedener Betriebsaufwand;2017;Ansatz;1000
Verwaltungshaushalt;7;Öffentliche Einrichtungen, Wirtschaftsförderung;7390;Weihnachtsmarkt;Einnahmen;Marktgebühren und ähnliche Entgelte;2017;Ansatz;3200
Verwaltungshaushalt;7;Öffentliche Einrichtungen, Wirtschaftsförderung;7390;Weihnachtsmarkt;Ausgaben;Sonstiger verschiedener Betriebsaufwand;2017;Ansatz;8000
Verwaltungshaushalt;7;Öffentliche Einrichtungen, Wirtschaftsförderung;7500;Bestattungswesen;Einnahmen;Bestattungsgebühren;2017;Ansatz;190000
Verwaltungshaushalt;7;Öffentliche Einrichtungen, Wirtschaftsförderung;7500;Bestattungswesen;Ausgaben;Beamtenbezüge;2017;Ansatz;23000
Verwaltungshaushalt;7;Öffentliche Einrichtungen, Wirtschaftsförderung;7500;Bestattungswesen;Ausgaben;Versorgungsrücklage;2017;Ansatz;200
Verwaltungshaushalt;7;Öffentliche Einrichtungen, Wirtschaftsförderung;7500;Bestattungswesen;Ausgaben;Angestelltenvergütungen;2017;Ansatz;58000
Verwaltungshaushalt;7;Öffentliche Einrichtungen, Wirtschaftsförderung;7500;Bestattungswesen;Ausgaben;"Beiträge zu Versorgungskassen ""Beamte""";2017;Ansatz;9000
Verwaltungshaushalt;7;Öffentliche Einrichtungen, Wirtschaftsförderung;7500;Bestattungswesen;Ausgaben;"Beiträge zu Versorgungskassen ""Angestellte""";2017;Ansatz;5000
Verwaltungshaushalt;7;Öffentliche Einrichtungen, Wirtschaftsförderung;7500;Bestattungswesen;Ausgaben;"Beiträge zur gesetzl. Sozialversicherung ""Angestellte""";2017;Ansatz;12000
Verwaltungshaushalt;7;Öffentliche Einrichtungen, Wirtschaftsförderung;7500;Bestattungswesen;Ausgaben;Beihilfen, Unterstützungen u.ä. Beihilfeversicherung;2017;Ansatz;0
