Profitcenter;Objektnr.;Bezeichnung;Kostenart;Kostenart Beschreibung;Ist 2015;Ist 2016;Plan 2016;Plan 2017;VE 2018;Plan 2018;Plan 2019;Plan 2020;Plan 2021;Plan 2022
30601;L03060100069;Schulsozialarbeit B.I.T. Förderschulen;53180000;Zuweis. u. Zuschüsse für lfd. Zwecke an;20.850,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
30701;L03070100001;Schülerbeförderungskosten  Grundschulen;52910000;Aufwendungen für sonstige Dienstleistung;291.860,28;298.838,74;280.000,00;280.000,00;0,00;250.000,00;250.000,00;250.000,00;0,00;0,00
30701;L03070100002;Schülerbeförderungskosten  Hauptschulen;45910013;Erstattungen;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
30701;L03070100002;Schülerbeförderungskosten  Hauptschulen;52910000;Aufwendungen für sonstige Dienstleistung;92.191,71;81.562,89;115.000,00;115.000,00;0,00;110.000,00;110.000,00;110.000,00;0,00;0,00
30701;L03070100003;Schülerbeförderungskosten  Realschulen;45910013;Erstattungen;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
30701;L03070100003;Schülerbeförderungskosten  Realschulen;52910000;Aufwendungen für sonstige Dienstleistung;166.858,23;162.264,15;195.000,00;195.000,00;0,00;180.000,00;180.000,00;180.000,00;0,00;0,00
30701;L03070100004;Schülerbeförderungskosten  Gymnasien;41410000;Zuw.u.Zusch.für lfd.Zwecke vom Land;-27.347,52;-27.347,52;-27.348,00;-27.347,00;0,00;-27.347,00;-27.347,00;-27.347,00;0,00;0,00
30701;L03070100004;Schülerbeförderungskosten  Gymnasien;45910013;Erstattungen;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
30701;L03070100004;Schülerbeförderungskosten  Gymnasien;52910000;Aufwendungen für sonstige Dienstleistung;719.906,03;681.117,99;700.000,00;700.000,00;0,00;680.000,00;680.000,00;680.000,00;0,00;0,00
30701;L03070100005;Schülerbeförderungskosten  Förderschule;52910000;Aufwendungen für sonstige Dienstleistung;47.794,31;38.087,83;38.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
30701;L03070100006;Schülerbeförderungskosten  Gesamtschule;45910013;Erstattungen;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
30701;L03070100006;Schülerbeförderungskosten  Gesamtschule;52910000;Aufwendungen für sonstige Dienstleistung;338.816,47;303.995,43;315.000,00;315.000,00;0,00;315.000,00;315.000,00;315.000,00;0,00;0,00
30801;L03080100001;Fonds Wesel für Kinder Vevo;41460000;Zuw. u. Zusch. für lfd. Zwecke Sonderrec;0,00;-42.800,85;-1,00;-1,00;0,00;-1,00;-1,00;-1,00;0,00;0,00
30801;L03080100001;Fonds Wesel für Kinder Vevo;53390000;Sonstige soziale Leistungen;0,00;3.675,00;1,00;1,00;0,00;1,00;1,00;1,00;0,00;0,00
30801;L03080100009;Lfd. Kosten Förderschule;54115000;Personalkostenzuschuss Einsatz FSJ;3.679,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
30801;L03080100010;Lfd. Kosten Integrationskl. Grundschulen;52810000;Sonstige Sachleistungen;0,00;3.809,40;5.500,00;5.500,00;0,00;5.500,00;5.500,00;5.500,00;0,00;0,00
30801;L03080100010;Lfd. Kosten Integrationskl. Grundschulen;54115000;Personalkostenzuschuss Einsatz FSJ;55.452,50;70.842,00;44.200,00;63.500,00;0,00;79.000,00;79.000,00;79.000,00;0,00;0,00
30801;L03080100010;Lfd. Kosten Integrationskl. Grundschulen;54319018;sonstige Geschäftsaufwendungen;2.819,16;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
30801;L03080100011;Lfd. Kosten Integr. Lerngr. Hauptschule;52810000;Sonstige Sachleistungen;0,00;1.285,93;2.000,00;2.000,00;0,00;2.000,00;2.000,00;2.000,00;0,00;0,00
30801;L03080100011;Lfd. Kosten Integr. Lerngr. Hauptschule;54115000;Personalkostenzuschuss Einsatz FSJ;21.721,46;24.897,00;14.800,00;18.000,00;0,00;18.000,00;18.000,00;18.000,00;0,00;0,00
30801;L03080100011;Lfd. Kosten Integr. Lerngr. Hauptschule;54319018;sonstige Geschäftsaufwendungen;3.306,81;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
30801;L03080100012;Lfd. Kosten Integr. Lerngr. Gesamtschule;52810000;Sonstige Sachleistungen;0,00;4.529,59;5.000,00;5.000,00;0,00;5.000,00;5.000,00;5.000,00;0,00;0,00
30801;L03080100012;Lfd. Kosten Integr. Lerngr. Gesamtschule;54115000;Personalkostenzuschuss Einsatz FSJ;21.038,50;23.040,00;14.800,00;18.000,00;0,00;18.000,00;18.000,00;18.000,00;0,00;0,00
30801;L03080100012;Lfd. Kosten Integr. Lerngr. Gesamtschule;54319018;sonstige Geschäftsaufwendungen;3.041,91;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
30801;L03080100013;"Härtefallfonds ""Alle Kinder essen mit""";41410000;Zuw.u.Zusch.für lfd.Zwecke vom Land;-3.614,88;-3.247,04;-2.700,00;-2.700,00;0,00;-2.700,00;-2.700,00;-2.700,00;0,00;0,00
30801;L03080100013;"Härtefallfonds ""Alle Kinder essen mit""";52910000;Aufwendungen für sonstige Dienstleistung;1.484,36;1.760,05;3.000,00;3.000,00;0,00;3.000,00;3.000,00;3.000,00;0,00;0,00
30801;L03080100013;"Härtefallfonds ""Alle Kinder essen mit""";53110000;Zuweis. u. Zuschüsse für lfd. Zwecke an;0,00;0,00;0,00;1.200,00;0,00;1.200,00;1.200,00;1.200,00;0,00;0,00
30801;L03080100013;"Härtefallfonds ""Alle Kinder essen mit""";54990000;Sonstige laufende Verwaltungstätigkeiten;1.017,44;2.372,87;1.200,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
30801;L03080100014;Inklusion;41410000;Zuw.u.Zusch.für lfd.Zwecke vom Land;-107.861,09;-107.556,67;-107.000,00;-107.000,00;0,00;-107.000,00;-107.000,00;-107.000,00;0,00;0,00
30801;L03080100014;Inklusion;52150000;Instandhaltung der Grundstücke u. baulic;0,00;3.397,89;72.500,00;72.500,00;0,00;72.500,00;72.500,00;72.500,00;0,00;0,00
30801;L03080100015;Lfd. Kosten Integrationskl. Gymnasium;52810000;Sonstige Sachleistungen;0,00;1.603,44;3.000,00;3.000,00;0,00;3.000,00;3.000,00;3.000,00;0,00;0,00
30801;L03080100015;Lfd. Kosten Integrationskl. Gymnasium;54115000;Personalkostenzuschuss Einsatz FSJ;3.066,25;11.591,00;7.400,00;8.800,00;0,00;8.800,00;8.800,00;8.800,00;0,00;0,00
30801;L03080100016;Lfd. Kosten Integrationskl. Realschulen;52810000;Sonstige Sachleistungen;0,00;17,85;2.000,00;2.000,00;0,00;2.000,00;2.000,00;2.000,00;0,00;0,00
30801;L03080100017;Sozialraumkonzept Innenstadtschule;52910000;Aufwendungen für sonstige Dienstleistung;0,00;0,00;0,00;68.100,00;0,00;136.200,00;136.200,00;136.200,00;0,00;0,00
30901;L03090100001;Schulentwicklungsplanung;52910000;Aufwendungen für sonstige Dienstleistung;6.344,23;7.256,50;8.000,00;8.000,00;0,00;8.000,00;8.000,00;8.000,00;0,00;0,00
40101;L04010100014;Durchf. der Ausstellung Dieter Nuhr;41480002;Spenden;-12.500,00;0,00;-2.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
40101;L04010100014;Durchf. der Ausstellung Dieter Nuhr;52910000;Aufwendungen für sonstige Dienstleistung;479,37;11.074,91;2.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
40101;L04010100017;Vorarb. Stoffsam. sowie Präsent. 2011;44610009;Entgelte;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
40101;L04010100017;Vorarb. Stoffsam. sowie Präsent. 2011;52910000;Aufwendungen für sonstige Dienstleistung;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
40101;L04010100018;Durchf. der Ausstellung Gold und Silber;41410000;Zuw.u.Zusch.für lfd.Zwecke vom Land;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
40101;L04010100018;Durchf. der Ausstellung Gold und Silber;41421000;ZW v Landschaftsverb;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
40101;L04010100018;Durchf. der Ausstellung Gold und Silber;41480002;Spenden;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
40101;L04010100018;Durchf. der Ausstellung Gold und Silber;44210000;Erträge aus Verkauf;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
40101;L04010100018;Durchf. der Ausstellung Gold und Silber;52910000;Aufwendungen für sonstige Dienstleistung;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
40101;L04010100018;Durchf. der Ausstellung Gold und Silber;68110000;Investitionszuweisungen vom Land;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
40101;L04010100019;Niederrheinischer Kunstverein e.V.;53180000;Zuweis. u. Zuschüsse für lfd. Zwecke an;4.850,00;8.000,00;8.000,00;4.850,00;0,00;4.850,00;4.850,00;4.850,00;0,00;0,00
40101;L04010100020;Heimatmuseum Bislich;53180000;Zuweis. u. Zuschüsse für lfd. Zwecke an;4.850,00;4.850,00;4.850,00;4.850,00;0,00;4.850,00;4.850,00;4.850,00;0,00;0,00
40101;L04010100021;Sammlung Abresch;54220000;Mieten und Pachten;3.000,00;3.000,00;3.000,00;3.000,00;0,00;3.000,00;3.000,00;3.000,00;0,00;0,00
40101;L04010100023;Konrad-Duden-Jahr;52910000;Aufwendungen für sonstige Dienstleistung;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
40101;L04010100026;Aufwendungen Karneval;53180000;Zuweis. u. Zuschüsse für lfd. Zwecke an;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
40101;L04010100027;Zuschuss an den CAW;53180000;Zuweis. u. Zuschüsse für lfd. Zwecke an;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
40101;L04010100028;Hansebund;54313000;Mitgliedsbeiträge;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
40101;L04010100030;Stadtjubiläum;41480002;Spenden;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
40101;L04010100030;Stadtjubiläum;52910000;Aufwendungen für sonstige Dienstleistung;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
40101;L04010100031;Sanierung Brisürenkasematte;41410000;Zuw.u.Zusch.für lfd.Zwecke vom Land;0,00;0,00;0,00;0,00;0,00;-74.700,00;0,00;0,00;0,00;0,00
40101;L04010100031;Sanierung Brisürenkasematte;52150000;Instandhaltung der Grundstücke u. baulic;0,00;0,00;0,00;95.000,00;0,00;126.698,92;0,00;0,00;0,00;0,00
40101;L04010100032;Sanierung Flügel;52550000;Unterhaltung des sonstigen bew. Vermögen;0,00;0,00;0,00;6.500,00;0,00;0,00;0,00;0,00;0,00;0,00
40201;L04020100003;Werbeetat Bühnenhaus;52810000;Sonstige Sachleistungen;1.992,35;2.819,62;9.000,00;4.000,00;0,00;4.000,00;4.000,00;4.000,00;0,00;0,00
40201;L04020100003;Werbeetat Bühnenhaus;52910000;Aufwendungen für sonstige Dienstleistung;13.710,61;10.944,54;9.000,00;14.000,00;0,00;14.000,00;14.000,00;14.000,00;0,00;0,00
40201;L04020100011;Sanierung Sitzbezüge;52110000;Unterhaltung der Grundstücke und baulich;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
40201;L04020100011;Sanierung Sitzbezüge;52150000;Instandhaltung der Grundstücke u. baulic;0,00;0,00;30.000,00;20.000,00;0,00;0,00;0,00;0,00;0,00;0,00
40201;L04020100012;Markierung Parkdeck;52410000;Bewirtschaftung der Grundstücke, baulich;5.145,39;0,00;1,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00
40201;L04020100019;Konzerte;41410000;Zuw.u.Zusch.für lfd.Zwecke vom Land;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
40201;L04020100019;Konzerte;52910000;Aufwendungen für sonstige Dienstleistung;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
40201;L04020100019;Konzerte;53180000;Zuweis. u. Zuschüsse für lfd. Zwecke an;5.550,00;5.550,00;6.000,00;6.000,00;0,00;6.000,00;6.000,00;6.000,00;0,00;0,00
40201;L04020100020;Kulturrucksack;41410000;Zuw.u.Zusch.für lfd.Zwecke vom Land;0,00;0,00;0,00;-19.500,00;0,00;-19.500,00;-19.500,00;-19.500,00;0,00;0,00
40201;L04020100020;Kulturrucksack;52910016;Honorare für Gastspiele;0,00;0,00;0,00;23.400,00;0,00;23.400,00;23.400,00;23.400,00;0,00;0,00
40201;L04020100020;Kulturrucksack;53120000;Zuweis. u. Zuschüsse für lfd. Zwecke an;3.338,50;1.058,23;3.900,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
40201;L04020100022;Theaterpädagogisches Programm;52910016;Honorare für Gastspiele;0,00;0,00;0,00;2.750,00;0,00;0,00;0,00;0,00;0,00;0,00
40301;L04030100001;Landesprojekt Jekits;41410000;Zuw.u.Zusch.für lfd.Zwecke vom Land;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
40301;L04030100001;Landesprojekt Jekits;41480000;Zuw. und Zuschüsse für laufende Zwecke ü;-39.592,16;-44.325,50;-20.000,00;-18.000,00;0,00;-18.000,00;-18.000,00;-18.000,00;0,00;0,00
40301;L04030100001;Landesprojekt Jekits;44610010;Eintrittsgelder;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
40301;L04030100001;Landesprojekt Jekits;52550000;Unterhaltung des sonstigen bew. Vermögen;11,00;852,15;4.200,00;2.000,00;0,00;2.000,00;2.000,00;2.000,00;0,00;0,00
40301;L04030100001;Landesprojekt Jekits;52810000;Sonstige Sachleistungen;1.576,87;560,10;300,00;2.500,00;0,00;2.500,00;2.500,00;2.500,00;0,00;0,00
40301;L04030100001;Landesprojekt Jekits;52910000;Aufwendungen für sonstige Dienstleistung;8.648,84;7.678,99;12.500,00;12.500,00;0,00;12.500,00;2.500,00;2.500,00;0,00;0,00
40301;L04030100001;Landesprojekt Jekits;54410000;Steuern, Versicherungen, Schadenfälle;498,26;498,25;750,00;750,00;0,00;750,00;750,00;750,00;0,00;0,00
40301;L04030100001;Landesprojekt Jekits;54990000;Sonstige laufende Verwaltungstätigkeiten;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
40301;L04030100002;Klaviersommer;43210037;frei;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
40301;L04030100002;Klaviersommer;44610009;Entgelte;-2.685,00;-2.870,00;-4.000,00;-4.000,00;0,00;-4.000,00;-4.000,00;-4.000,00;0,00;0,00
40301;L04030100002;Klaviersommer;52550000;Unterhaltung des sonstigen bew. Vermögen;348,44;283,46;400,00;400,00;0,00;400,00;400,00;400,00;0,00;0,00
40301;L04030100002;Klaviersommer;52810000;Sonstige Sachleistungen;1.461,65;1.745,99;1.600,00;1.600,00;0,00;1.600,00;1.600,00;1.600,00;0,00;0,00
40301;L04030100002;Klaviersommer;52910000;Aufwendungen für sonstige Dienstleistung;2.000,00;2.000,00;2.000,00;2.000,00;0,00;2.000,00;2.000,00;2.000,00;0,00;0,00
40301;L04030100003;Sonstige Veranstaltungen MKS;44610009;Entgelte;-12.083,83;-12.281,43;-10.000,00;-10.000,00;0,00;-10.000,00;-10.000,00;-10.000,00;0,00;0,00
40301;L04030100003;Sonstige Veranstaltungen MKS;52550000;Unterhaltung des sonstigen bew. Vermögen;570,61;1.090,86;2.600,00;2.600,00;0,00;2.600,00;2.600,00;2.600,00;0,00;0,00
40301;L04030100003;Sonstige Veranstaltungen MKS;52810000;Sonstige Sachleistungen;1.717,77;2.788,18;5.000,00;2.000,00;0,00;2.000,00;2.000,00;2.000,00;0,00;0,00
40301;L04030100003;Sonstige Veranstaltungen MKS;52910000;Aufwendungen für sonstige Dienstleistung;6.651,03;10.970,28;2.500,00;5.500,00;0,00;5.500,00;5.500,00;5.500,00;0,00;0,00
40301;L04030100003;Sonstige Veranstaltungen MKS;54290000;Sonst. Aufw. Inanspruchn. von Rechten u.;0,00;298,06;250,00;250,00;0,00;250,00;250,00;250,00;0,00;0,00
40301;L04030100004;Orchesterfahrten;41440000;Zuw. und Zuschüsse für laufende Zwecke s;-7.800,00;-9.620,00;-14.000,00;-14.000,00;0,00;-14.000,00;-14.000,00;-14.000,00;0,00;0,00
40301;L04030100004;Orchesterfahrten;52910000;Aufwendungen für sonstige Dienstleistung;8.594,13;10.930,53;14.000,00;14.000,00;0,00;14.000,00;14.000,00;14.000,00;0,00;0,00
40301;L0403010005;Veranstaltung 50 Jahre MKS;52910000;Aufwendungen für sonstige Dienstleistung;0,00;0,00;0,00;0,00;0,00;0,00;5.000,00;0,00;0,00;0,00
40501;L04050100001;Sommerleseclub/Wesel liest/Bücherzwerge;41470000;Zuw. und Zuschüsse für laufende Zwecke p;-2.145,00;-595,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
40501;L04050100001;Sommerleseclub/Wesel liest/Bücherzwerge;43210100;Entgelte (ähnlich Benutzungsgebühren);0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
40501;L04050100001;Sommerleseclub/Wesel liest/Bücherzwerge;44610009;Entgelte;0,00;0,00;-10,00;-10,00;0,00;-10,00;-10,00;-10,00;0,00;0,00
40501;L04050100001;Sommerleseclub/Wesel liest/Bücherzwerge;52810000;Sonstige Sachleistungen;2.178,52;1.500,32;1.000,00;800,00;0,00;800,00;800,00;800,00;0,00;0,00
40501;L04050100001;Sommerleseclub/Wesel liest/Bücherzwerge;52910000;Aufwendungen für sonstige Dienstleistung;99,00;0,00;10,00;10,00;0,00;10,00;10,00;10,00;0,00;0,00
40501;L04050100002;Betriebskosten Bücherausgabe etc.;52810000;Sonstige Sachleistungen;8.548,26;4.826,72;10.000,00;10.000,00;0,00;10.000,00;10.000,00;10.000,00;0,00;0,00
40501;L04050100002;Betriebskosten Bücherausgabe etc.;52910000;Aufwendungen für sonstige Dienstleistung;1.025,60;647,40;1.100,00;500,00;0,00;0,00;0,00;0,00;0,00;0,00
40501;L04050100004;Möbel Bücherei, Umbuchung erforderlich;52550000;Unterhaltung des sonstigen bew. Vermögen;0,00;0,00;0,00;2.750,00;0,00;0,00;0,00;0,00;0,00;0,00
40601;L04060100001;Jüdisch-Christlicher-Freundeskreis;53180000;Zuweis. u. Zuschüsse für lfd. Zwecke an;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
40601;L04060100002;Stolpersteine (Vwg);41480000;Zuw. und Zuschüsse für laufende Zwecke ü;0,00;-2.520,00;-1.500,00;-1.500,00;0,00;-1.500,00;-1.500,00;-1.500,00;0,00;0,00
40601;L04060100002;Stolpersteine (Vwg);45010000;Sonstige ordentliche Erträge;0,00;0,00;0,00;-1.500,00;0,00;-1.500,00;-1.500,00;-1.500,00;0,00;0,00
40601;L04060100002;Stolpersteine (Vwg);52910000;Aufwendungen für sonstige Dienstleistung;0,00;1.680,00;1.500,00;1.500,00;0,00;1.500,00;1.500,00;1.500,00;0,00;0,00
40601;L04060100003;Digitalisierung des Archivbestandes;52910048;Sicherungsverfilmung;0,00;0,00;0,00;1.500,00;0,00;0,00;0,00;0,00;0,00;0,00
50101;L05010100001;Öffentliche Arbeitsangelegenheiten (Vwg);52910030;sonst. Dienstl. öffentl Arbeitsang § 16;0,00;122.212,00;37.500,00;75.000,00;0,00;75.000,00;75.000,00;75.000,00;0,00;0,00
50301;L05030100001;Notunterkunft Asyl;41410000;Zuw.u.Zusch.für lfd.Zwecke vom Land;-1.031.063,44;-574.345,08;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
50301;L05030100001;Notunterkunft Asyl;41480000;Zuw. und Zuschüsse für laufende Zwecke ü;-52,29;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
50301;L05030100001;Notunterkunft Asyl;52910000;Aufwendungen für sonstige Dienstleistung;1.335.346,31;265.704,81;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
50401;L05040100001;Begl. Hilfen im Arbeitsleben (Vwg);44840000;Erträge aus Kostenerstattungen etc. son.;0,00;-180.845,57;-140.000,00;-140.000,00;0,00;-140.000,00;-140.000,00;-140.000,00;0,00;0,00
50401;L05040100001;Begl. Hilfen im Arbeitsleben (Vwg);53310000;Leistungen an natürliche Personen außerh;0,00;179.328,30;140.000,00;140.000,00;0,00;140.000,00;140.000,00;140.000,00;0,00;0,00
50701;L05070100001;Bücherbokx;41470000;Zuw. und Zuschüsse für laufende Zwecke p;0,00;0,00;-180,00;-180,00;0,00;-180,00;-180,00;-180,00;0,00;0,00
50701;L05070100001;Bücherbokx;52910000;Aufwendungen für sonstige Dienstleistung;220,34;189,28;500,00;500,00;0,00;500,00;500,00;500,00;0,00;0,00
50701;L05070100002;Nothilfe an Privatpersonen (Vwg);41480000;Zuw. und Zuschüsse für laufende Zwecke ü;0,00;-215,00;-1.500,00;-1.500,00;0,00;-1.500,00;-1.500,00;-1.500,00;0,00;0,00
50701;L05070100002;Nothilfe an Privatpersonen (Vwg);45010000;Sonstige ordentliche Erträge;0,00;-381,82;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
50701;L05070100002;Nothilfe an Privatpersonen (Vwg);53180000;Zuweis. u. Zuschüsse für lfd. Zwecke an;0,00;0,00;1.500,00;1.500,00;0,00;1.500,00;1.500,00;1.500,00;0,00;0,00
50801;L05080100001;Sanierung Obdachlosenunterkunft;52110000;Unterhaltung der Grundstücke und baulich;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
50801;L05080100002;Beschlagnahmte Wohnungen;52810000;Sonstige Sachleistungen;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
50801;L05080100002;Beschlagnahmte Wohnungen;52910000;Aufwendungen für sonstige Dienstleistung;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
50802;L05080200011;Miete Jugendmobil;58112000;Aufwendungen aus internen Leistungsbezie;0,00;0,00;2.000,00;2.000,00;0,00;2.000,00;2.000,00;0,00;0,00;0,00
60101;L06010100001;Kita-Gebäude Brüner-Tor-Platz Umbau;52150000;Instandhaltung der Grundstücke u. baulic;770.220,09;2.324,51;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
60101;L06010100002;Kita-Gebäude Brüner-Tor-Platz Außenanlag;52150000;Instandhaltung der Grundstücke u. baulic;102.305,95;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
60101;L06010100003;St.-Maria-Himmelfahrt Übergangsgruppe;52150000;Instandhaltung der Grundstücke u. baulic;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
60101;L06010100004;Jugendamtselternbeirat;54319018;sonstige Geschäftsaufwendungen;0,00;0,00;200,00;200,00;0,00;200,00;200,00;200,00;0,00;0,00
60101;L06010100005;Baukostenzuschuss San. KiTa Villa Kunter;53185000;Zuschuss zu Trägeranteilen bei Tageseinr;55.670,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
60101;L06010100006;Sprachförderung (Vwg);41410000;Zuw.u.Zusch.für lfd.Zwecke vom Land;0,00;-4.759,00;-6.200,00;-6.200,00;0,00;-6.200,00;-6.200,00;-6.200,00;0,00;0,00
60101;L06010100006;Sprachförderung (Vwg);53180000;Zuweis. u. Zuschüsse für lfd. Zwecke an;0,00;4.759,00;6.200,00;6.200,00;0,00;6.200,00;6.200,00;6.200,00;0,00;0,00
60101;L06010100007;U3 Ausbau (Vwg);41410000;Zuw.u.Zusch.für lfd.Zwecke vom Land;0,00;-6.500,00;-5.000,00;-5.000,00;0,00;-5.000,00;-5.000,00;-5.000,00;0,00;0,00
60101;L06010100007;U3 Ausbau (Vwg);45910017;Rückzahlung Zuschüsse und andere Einzahl;-11.843,08;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
60101;L06010100007;U3 Ausbau (Vwg);53180000;Zuweis. u. Zuschüsse für lfd. Zwecke an;27.820,95;6.500,00;5.000,00;5.000,00;0,00;5.000,00;5.000,00;5.000,00;0,00;0,00
60101;L06010100008;Kita-Gebäude Büderich Regenbogenh. Umbau;52150000;Instandhaltung der Grundstücke u. baulic;0,00;30.331,26;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
60101;L06010100009;Kita-Gebäude Gabainstraße Erweiterung;52150000;Instandhaltung der Grundstücke u. baulic;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
60101;L06010100010;Umbau Kita Obrighoven Regnitstrolche;52150000;Instandhaltung der Grundstücke u. baulic;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
60101;L06010100011;Umbau Kita Innenstadt Ergänzungsgruppe;52150000;Instandhaltung der Grundstücke u. baulic;0,00;0,00;0,00;115.000,00;0,00;0,00;0,00;0,00;0,00;0,00
60101;L06010100012;Ausschreibung Investor KITA Hessenvierte;52910000;Aufwendungen für sonstige Dienstleistung;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
60101;L06010100013;Umbau Kita Nordglacis (Forstamt);52150000;Instandhaltung der Grundstücke u. baulic;0,00;0,00;0,00;685.000,00;0,00;0,00;0,00;0,00;0,00;0,00
60101;L06010100014;Fortbildungen ErzieherInnen;54120002;Ausbildung;0,00;0,00;0,00;6.500,00;0,00;0,00;0,00;0,00;0,00;0,00
60201;L06020100001;Stadtranderholung;44610009;Entgelte;-30.330,00;-34.050,00;-32.000,00;-32.000,00;0,00;-32.000,00;-32.000,00;-32.000,00;0,00;0,00
60201;L06020100001;Stadtranderholung;52810000;Sonstige Sachleistungen;9.504,02;14.060,93;12.500,00;14.000,00;0,00;14.000,00;14.000,00;14.000,00;0,00;0,00
60201;L06020100001;Stadtranderholung;52910000;Aufwendungen für sonstige Dienstleistung;51.189,80;42.976,77;50.000,00;52.000,00;0,00;52.000,00;52.000,00;52.000,00;0,00;0,00
60201;L06020100001;Stadtranderholung;54110000;Sonstige Personal- und Versorgungsaufwen;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
