Kapitel,Bezeichnung,TGr.,Bezeichnung,Titel,FZ,Zweckbestimmung,Ansatz 2016 in EUR,Ansatz 2017 in EUR,Ansatz 2018 in EUR
10026,Strukturförderung Entwicklung ländlicher Räume und Landwirtschaft (FP 2014 bis 2020),80,EU-Mittel zur Förderung der Entwicklung des ländlichen Raums durch den Europäischen Landwirtschaftsfonds für die Entwicklung des ländlichen Raums (ELER) 2014-2020,89380,521,Zuschüsse für Investitionen an Sonstige,0,0,0
10026,Strukturförderung Entwicklung ländlicher Räume und Landwirtschaft (FP 2014 bis 2020),81,"Landesmittel zur Kofinanzierung von Maßnahmen des Europäischen Landwirtschaftsfonds für die Entwicklung des ländlichen Raums (ELER), weiterer EU-Programme sowie für die Gemeinschaftsaufgabe zur Verbesserung der Agrarstruktur und des Küstenschutzes (GAK)",88381,511,Zuweisungen für Investitionen an Gemeinden und Gemeindeverbände,2500000,3204000,3204000
10026,Strukturförderung Entwicklung ländlicher Räume und Landwirtschaft (FP 2014 bis 2020),81,"Landesmittel zur Kofinanzierung von Maßnahmen des Europäischen Landwirtschaftsfonds für die Entwicklung des ländlichen Raums (ELER), weiterer EU-Programme sowie für die Gemeinschaftsaufgabe zur Verbesserung der Agrarstruktur und des Küstenschutzes (GAK)",88781,511,Zuweisungen für Investitionen an Zweckverbände,3471400,922300,922300
10026,Strukturförderung Entwicklung ländlicher Räume und Landwirtschaft (FP 2014 bis 2020),81,"Landesmittel zur Kofinanzierung von Maßnahmen des Europäischen Landwirtschaftsfonds für die Entwicklung des ländlichen Raums (ELER), weiterer EU-Programme sowie für die Gemeinschaftsaufgabe zur Verbesserung der Agrarstruktur und des Küstenschutzes (GAK)",89281,511,Zuschüsse für Investitionen an private Unternehmen,6557100,8463400,8463400
10026,Strukturförderung Entwicklung ländlicher Räume und Landwirtschaft (FP 2014 bis 2020),81,"Landesmittel zur Kofinanzierung von Maßnahmen des Europäischen Landwirtschaftsfonds für die Entwicklung des ländlichen Raums (ELER), weiterer EU-Programme sowie für die Gemeinschaftsaufgabe zur Verbesserung der Agrarstruktur und des Küstenschutzes (GAK)",89381,511,Zuschüsse für Investitionen an Sonstige,0,0,0
10026,Strukturförderung Entwicklung ländlicher Räume und Landwirtschaft (FP 2014 bis 2020),84,Förderungen von Strukturmaßnahmen im Rahmen des Europäischen Meeres- und Fischereifonds (EMFF),88784,532,Zuweisungen für Investitionen an Zweckverbände ,0,0,0
10026,Strukturförderung Entwicklung ländlicher Räume und Landwirtschaft (FP 2014 bis 2020),84,Förderungen von Strukturmaßnahmen im Rahmen des Europäischen Meeres- und Fischereifonds (EMFF),89284,532,Zuschüsse für Investitionen an private Unternehmen,1200000,2000000,2000000
10026,Strukturförderung Entwicklung ländlicher Räume und Landwirtschaft (FP 2014 bis 2020),85,Durchführung des Landwirtschaftsstaatsvertrages zwischen Berlin und Brandenburg,89285,521,Zuschüsse für Investitionen an private Unternehmen,0,0,0
10026,Strukturförderung Entwicklung ländlicher Räume und Landwirtschaft (FP 2014 bis 2020),88,Vorleistungen des Landes im Zusammenhang mit ELER- und GAK-Förderung,88788,521,Zuweisungen für Investitionen,0,0,0
10030,Wasser- und Bodenschutz ,,,11110,011,"Gebühren, sonstige Entgelte",0,4000,4000
10030,Wasser- und Bodenschutz ,,,11910,011,Sonstige Verwaltungseinnahmen,200000,30000,30000
10030,Wasser- und Bodenschutz ,,,11911,011,Einnahmen aus Rückzahlungen,0,400000,400000
10030,Wasser- und Bodenschutz ,,,11912,011,Zinsen aus Rückzahlungen von Zuwendungen und Zuweisungen - Landesmittel -,0,20000,20000
10030,Wasser- und Bodenschutz ,,,11915,011,Rückflüsse aus Zuwendungen,0,0,0
10030,Wasser- und Bodenschutz ,,,68510,611,Zuschüsse für landesübergreifende Maßnahmen,163600,163600,163600
10030,Wasser- und Bodenschutz ,,,88310,644,Zuweisungen an Gemeinden/Gemeindeverbände für Trinkwasser- und Abwassermaßnahmen,1800000,1800000,1800000
10032,Ländliche Entwicklung und Landwirtschaft,81,Fischereiabgabe,09981,532,Fischereiabgabe,800000,800000,800000
10032,Ländliche Entwicklung und Landwirtschaft,82,Jagdabgabe,09982,531,Jagdabgabe,280000,280000,280000
10032,Ländliche Entwicklung und Landwirtschaft,,,11110,511,"Gebühren, sonstige Entgelte",500,500,500
10032,Ländliche Entwicklung und Landwirtschaft,,,11910,511,Sonstige Verwaltungseinnahmen,0,0,0
10032,Ländliche Entwicklung und Landwirtschaft,,,11912,511,Zinsen aus Rückzahlungen von Zuweisungen und Zuschüssen,50000,50000,50000
10032,Ländliche Entwicklung und Landwirtschaft,,,11940,511,Rückzahlungen von Zuweisungen und Zuschüssen,102200,102200,102200
10032,Ländliche Entwicklung und Landwirtschaft,,,16210,511,Zinsen und Rückzahlungen aus Darlehen,102200,102200,102200
10032,Ländliche Entwicklung und Landwirtschaft,60,Existenzsicherung landwirtschaftlicher Unternehmen,11960,522,Rückzahlung von Zuschüssen,0,0,0
10032,Ländliche Entwicklung und Landwirtschaft,83,"Ausstellungen, Kongresse, Wettbewerbe - Zuschüsse für landwirtschaftliche Messen und Ausstellungen an Dritte",11983,522,Rückzahlungen und Erstattungen ,100000,100000,100000
10032,Ländliche Entwicklung und Landwirtschaft,83,"Ausstellungen, Kongresse, Wettbewerbe - Zuschüsse für landwirtschaftliche Messen und Ausstellungen an Dritte",12483,522,Einzahlungen Dritter für Beteiligungen an Messen und Austellungen,200000,200000,200000
10032,Ländliche Entwicklung und Landwirtschaft,,,28110,511,Zuweisungen von der Stiftung für Begabtenförderung,0,0,0
10032,Ländliche Entwicklung und Landwirtschaft,,,38210,891,Einnahmen aus der Weinbergflächenabgabe,2000,2600,2600
10032,Ländliche Entwicklung und Landwirtschaft,,,52610,511,"Sachverständige, Gerichtskosten und ähnliche Ausgaben",182300,182300,182300
10032,Ländliche Entwicklung und Landwirtschaft,,,53710,511,Gutachten,0,60000,0
10032,Ländliche Entwicklung und Landwirtschaft,,,53720,511,Aufträge an Dritte zur Organisation und Durchführung von Weiterbildungsmaßnahmen im Agrarbereich,,50000,50000
10032,Ländliche Entwicklung und Landwirtschaft,,,53730,511,Aufträge an Dritte zur Organisation und Durchführung von Maßnahmen im Agrarmarketing,,550000,550000
10032,Ländliche Entwicklung und Landwirtschaft,,,54620,523,Sofortmaßnahmen auf der Grundlage von EU-Entscheidungen,0,0,0
10032,Ländliche Entwicklung und Landwirtschaft,81,Fischereiabgabe,53781,532,Aufträge zur Förderung des Fischereiwesens,0,0,0
10032,Ländliche Entwicklung und Landwirtschaft,82,Jagdabgabe,53782,531,Aufträge zur Förderung des Jagdwesens,10000,10000,10000
10032,Ländliche Entwicklung und Landwirtschaft,83,"Ausstellungen, Kongresse, Wettbewerbe - Zuschüsse für landwirtschaftliche Messen und Ausstellungen an Dritte, Absatzförderung",54183,522,"Ausgaben für Ausstellungen, Kongresse, Wettbewerbe, Absatzförderung",1141700,1141700,1141700
10032,Ländliche Entwicklung und Landwirtschaft,84,"Stiftung ""Brandenburgisches Haupt- und Landgestüt Neustadt (Dosse)""",51984,523,"Kleinere und größere Unterhaltungsarbeiten an Grundstücken, Gebäuden und Räumen",0,200000,200000
10032,Ländliche Entwicklung und Landwirtschaft,89,"Zuschüsse für die Finanzierung von Forschungseinrichtungen, an der sich andere Länder beteiligen sowie Zuschüsse für Investitionen und Projektförderung zur Entwicklung neuer Technologien und zur Vergabe von Aufträgen zur Technologiefolgenabschätzung",53789,165,Vergabe von Aufträgen zur Technologiefolgenabschätzung,70000,70000,70000
10032,Ländliche Entwicklung und Landwirtschaft,,,68310,153,Ausbildungsförderung in der Landwirtschaft,245000,245000,245000
10032,Ländliche Entwicklung und Landwirtschaft,,,68312,523,"Ehrenpreise, Prämien, Auszeichnungen",10000,10000,10000
10032,Ländliche Entwicklung und Landwirtschaft,,,68313,511,Zuschüsse zur besonderen Ernteermittlung,16000,16000,16000
10032,Ländliche Entwicklung und Landwirtschaft,,,68314,511,Förderung der Verbesserung der Verhältnisse im ländlichen Raum (Beratung),0,0,0
10032,Ländliche Entwicklung und Landwirtschaft,,,68317,523,"Zuschüsse für die Entwicklung innovativer Produktionstechnologien ""Nachwachsende Rohstoffe""",0,0,0
10032,Ländliche Entwicklung und Landwirtschaft,,,68318,523,Zuschüsse des Landes für Obst und Gemüse,0,0,0
10032,Ländliche Entwicklung und Landwirtschaft,,,68320,523,Anteil des Landes an den Kosten der Tierkörperbeseitigung,1000000,1000000,1000000
10032,Ländliche Entwicklung und Landwirtschaft,,,68510,522,"Schulprogramme für Obst, Gemüse, Milch",,100000,100000
10032,Ländliche Entwicklung und Landwirtschaft,,,68518,153,Förderung der beruflichen Bildung,118000,118000,118000
10032,Ländliche Entwicklung und Landwirtschaft,,,68610,511,Beiträge an Vereine und Organisationen,150000,150000,150000
10032,Ländliche Entwicklung und Landwirtschaft,,,68611,523,Zuschüsse zur Förderung von Verbänden und Organisationen,481200,133600,133600
10032,Ländliche Entwicklung und Landwirtschaft,,,68613,522,Zuschüsse an den Landesverband Gartenbau für Bundesgartenschauen,0,0,0
10032,Ländliche Entwicklung und Landwirtschaft,,,68614,522,Zuschüsse für Landesgartenschauen,0,0,0
10032,Ländliche Entwicklung und Landwirtschaft,,,68615,522,Zuschüsse für Internationale Gartenschauen,200000,200000,0
10032,Ländliche Entwicklung und Landwirtschaft,60,Existenzsicherung landwirtschaftlicher Unternehmen,67160,522,Rückzahlungen an den Bund,0,0,0
10032,Ländliche Entwicklung und Landwirtschaft,81,Fischereiabgabe,68681,532,Zuschüsse zur Förderung des Fischereiwesens,800000,800000,800000
10032,Ländliche Entwicklung und Landwirtschaft,82,Jagdabgabe,68182,531,Zuschüsse zur Förderung des Jagdwesens an natürliche Personen,40000,40000,40000
10032,Ländliche Entwicklung und Landwirtschaft,82,Jagdabgabe,68582,531,Zuschüsse zur Förderung des Jagdwesens an öffentliche Einrichtungen,10000,10000,10000
10032,Ländliche Entwicklung und Landwirtschaft,82,Jagdabgabe,68682,531,Zuschüsse zur Förderung des Jagdwesens an Stiftungen und Vereine,220000,220000,220000
10032,Ländliche Entwicklung und Landwirtschaft,83,"Ausstellungen, Kongresse, Wettbewerbe - Zuschüsse für landwirtschaftliche Messen und Ausstellungen an Dritte, Absatzförderung",68383,522,"Zuschüsse für landwirtschaftliche Messen, Ausstellungen und Projekte der Absatzförderung an Dritte",300000,300000,300000
10032,Ländliche Entwicklung und Landwirtschaft,84,"Stiftung ""Brandenburgisches Haupt- und Landgestüt Neustadt (Dosse)""",68284,523,"Zuschuss zum Betriebshaushalt der Stiftung ""Brandenburgisches Haupt- und Landgestüt Neustadt (Dosse)""",2125800,2425800,2425800
10032,Ländliche Entwicklung und Landwirtschaft,89,"Zuschüsse für die Finanzierung von Forschungseinrichtungen, an der sich andere Länder beteiligen sowie Zuschüsse für Investitionen und Projektförderung zur Entwicklung neuer Technologien und zur Vergabe von Aufträgen zur Technologiefolgenabschätzung",68689,165,Zuschüsse für den Betriebshaushalt,2700000,3000000,3000000
10032,Ländliche Entwicklung und Landwirtschaft,89,"Zuschüsse für die Finanzierung von Forschungseinrichtungen, an der sich andere Länder beteiligen sowie Zuschüsse für Investitionen und Projektförderung zur Entwicklung neuer Technologien und zur Vergabe von Aufträgen zur Technologiefolgenabschätzung",68789,165,Zuschüsse zur Projektförderung für ausgewählte Forschungsthemen,2150000,2200000,2300000
10032,Ländliche Entwicklung und Landwirtschaft,,,89217,522,"Zuschüsse für Investitionen für Modellvorhaben ""Nachwachsende Rohstoffe""",0,0,0
10032,Ländliche Entwicklung und Landwirtschaft,81,Fischereiabgabe,89381,532,Zuschüsse für Investitionen zur Förderung des Fischereiwesens,0,0,0
10032,Ländliche Entwicklung und Landwirtschaft,84,"Stiftung ""Brandenburgisches Haupt- und Landgestüt Neustadt (Dosse)""",89484,523,"Zuschuss für Investitionen der Stiftung ""Brandenburgisches Haupt- und Landgestüt Neustadt (Dosse)""",100000,400000,400000
10032,Ländliche Entwicklung und Landwirtschaft,89,"Zuschüsse für die Finanzierung von Forschungseinrichtungen, an der sich andere Länder beteiligen sowie Zuschüsse für Investitionen und Projektförderung zur Entwicklung neuer Technologien und zur Vergabe von Aufträgen zur Technologiefolgenabschätzung",89389,165,Zuschüsse für Investitionen,700000,1500000,1500000
10032,Ländliche Entwicklung und Landwirtschaft,,,98210,891,Abführung an den Deutschen Weinfonds,2000,2600,2600
10050,"Abfallwirtschaft, Altlasten und Immissionsschutz",,,11110,332,"Gebühren, sonstige Entgelte",10000,10000,10000
10050,"Abfallwirtschaft, Altlasten und Immissionsschutz",,,11910,332,Sonstige Verwaltungseinnahmen,0,0,0
10050,"Abfallwirtschaft, Altlasten und Immissionsschutz",,,11911,332,Einnahmen aus Rückzahlungen - Landesmittel,0,0,0
10050,"Abfallwirtschaft, Altlasten und Immissionsschutz",,,11912,332,Zinsen aus Rückzahlungen von Zuweisungen und Zuschüssen - Landesmittel,0,0,0
10050,"Abfallwirtschaft, Altlasten und Immissionsschutz",,,11913,332,Rückzahlungen von Zuweisungen und Zuschüssen,0,0,0
10050,"Abfallwirtschaft, Altlasten und Immissionsschutz",,,11915,332,Rückflüsse aus Zuwendungen,0,0,0
10050,"Abfallwirtschaft, Altlasten und Immissionsschutz",,,17310,332,Darlehensrückflüsse von Gemeinden und Gemeindeverbänden,0,0,0
10050,"Abfallwirtschaft, Altlasten und Immissionsschutz",,,23110,332,Sonstige Zuschüsse vom Bund,0,0,0
10050,"Abfallwirtschaft, Altlasten und Immissionsschutz",,,28710,332,Sonstige Zuschüsse der EU,0,0,0
10050,"Abfallwirtschaft, Altlasten und Immissionsschutz",,,33120,332,Zuweisungen für Investitionen vom Bund,14400000,14400000,14400000
10050,"Abfallwirtschaft, Altlasten und Immissionsschutz",,,33130,332,Zuweisungen für Investitionen vom Bund für Haftungsfreistellung,14400000,14400000,14400000
10050,"Abfallwirtschaft, Altlasten und Immissionsschutz",,,33140,332,Zuweisungen für Investitionen vom Bund für Maßnahmen BASF,0,0,0
10050,"Abfallwirtschaft, Altlasten und Immissionsschutz",,,52610,332,"Sachverständige, Gerichtskosten und ähnliche Ausgaben",83000,103000,103000
10050,"Abfallwirtschaft, Altlasten und Immissionsschutz",,,52620,332,Sachverständige und Nachhaltigkeitsstrategie,320000,320000,320000
10050,"Abfallwirtschaft, Altlasten und Immissionsschutz",,,53610,332,Ausgaben zur Aufrechterhaltung der öffentlichen Sicherheit und Ordnung,105300,2500000,2500000
10050,"Abfallwirtschaft, Altlasten und Immissionsschutz",,,53710,332,Untersuchungen und Planungen,707000,707000,707000
10050,"Abfallwirtschaft, Altlasten und Immissionsschutz",,,54710,332,"Kofinanzierungsmittel für Konzepte und Projekte für Maßnahmen zum Klimaschutz, Verbesserung der Energieeffizienz, Einsatz erneuerbarer Energieträger sowie zur Verbesserung der Luftqualität und des Lärmschutzes",200000,20000,20000
10050,"Abfallwirtschaft, Altlasten und Immissionsschutz",,,54720,332,Beitrag zur gemeinsamen Einrichtung der Länder nach § 6 Abfallverbringungsgesetz,3500,3500,3500
10050,"Abfallwirtschaft, Altlasten und Immissionsschutz",61,Haftungsfreistellungen und Altlastenbeseitigungen,54361,332,Ausgaben Projektmanagement für Haftungsfreistellungen,0,0,0
10050,"Abfallwirtschaft, Altlasten und Immissionsschutz",,,88310,332,Zuweisungen an Sonstige für Maßnahmen im  Immissionsschutz,0,0,0
10050,"Abfallwirtschaft, Altlasten und Immissionsschutz",,,89310,332,Kofinanzierungsmittel für Konzepte und Projekte für Maßnahmen zur Verbesserung der Luftqualität einschließlich der Einhaltung der Grenzwerte für Luftschadstoffe sowie des Lärmschutzes zur Verbesserung der Lebens- und Umweltqualität,200000,20000,20000
10050,"Abfallwirtschaft, Altlasten und Immissionsschutz",61,Haftungsfreistellungen und Altlastenbeseitigungen,89261,332,Zuschüsse für Haftungsfreistellungen an sonstige Unternehmen,7000000,7000000,7000000
10050,"Abfallwirtschaft, Altlasten und Immissionsschutz",61,Haftungsfreistellungen und Altlastenbeseitigungen,89361,332,Zuschüsse für Haftungsfreistellungen (Großprojekte),19200000,19200000,19200000
10050,"Abfallwirtschaft, Altlasten und Immissionsschutz",61,Haftungsfreistellungen und Altlastenbeseitigungen,89461,332,Zuschüsse für Haftungsfreistellungen,24000000,24000000,24000000
10070,Naturschutz und Landschaftspflege,,,11110,332,"Gebühren, sonstige Entgelte",0,0,0
10070,Naturschutz und Landschaftspflege,,,11120,332,Gebühren,2000,2000,2000
10070,Naturschutz und Landschaftspflege,,,11910,332,Sonstige Verwaltungseinnahmen,5000,5000,5000
10070,Naturschutz und Landschaftspflege,,,27210,332,Zuschüsse der EU,0,0,0
10070,Naturschutz und Landschaftspflege,,,28210,332,Sonstige Zuschüsse aus dem Inland,0,0,0
10070,Naturschutz und Landschaftspflege,,,34610,332,Sonstige Zuschüsse für Investitionen der EU,0,0,0
10070,Naturschutz und Landschaftspflege,,,52610,332,"Sachverständige, Gerichtskosten und ähnliche Ausgaben",75300,275300,275300
10070,Naturschutz und Landschaftspflege,,,52620,332,Gutachten zur Eingriffsregelung,18200,18200,18200
10070,Naturschutz und Landschaftspflege,,,52630,332,Aufwandsentschädigung für Beiratstätigkeit,,3000,3000
10070,Naturschutz und Landschaftspflege,,,53710,332,Untersuchungen der Landes- und Landschaftsplanung,22000,22000,22000
