Einzelplan;EPL-Bezeichnung;Kapitel;Kap_Bezeichnung;Haushaltsstelle;Zweckbestimmung;Ansatz für 2017  (EUR);Ansatz für 2018  (EUR);E/A;TGr-Titel;TGR_Kurzbezeichnung;Funktion;Funktionenplan.Kurzbezeichnung;Aufgabenschlüssel;Aufgabenschlüssel.Kurzbezeichnung
11;Justizministerium;1117;Oberlandesgerichtsbezirk Celle - budgetiert;1117-532 16;Sonstige Verfahrensauslagen;495.000;495.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1117;Oberlandesgerichtsbezirk Celle - budgetiert;1117-532 17;Reisekosten des Gerichts;139.000;139.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1117;Oberlandesgerichtsbezirk Celle - budgetiert;1117-532 18;Kosten der Beratungshilfe;5.000.000;5.000.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1117;Oberlandesgerichtsbezirk Celle - budgetiert;1117-532 19;Entschädigungen aufgrund des Betreuungsgesetzes;62.400.000;62.400.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1117;Oberlandesgerichtsbezirk Celle - budgetiert;1117-532 20;Vergütungen und Auslagen nach der Insolvenzrechtlichen Vergütungsverordnung;8.299.000;8.299.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1117;Oberlandesgerichtsbezirk Celle - budgetiert;1117-532 21;Vergütung der beigeordneten psychosozialen Prozessbegleiterinnen und Prozessbegleiter;409.000;409.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1117;Oberlandesgerichtsbezirk Celle - budgetiert;1117-546 04;Ausgaben für den Kauf des Firmentickets;0;0;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1117;Oberlandesgerichtsbezirk Celle - budgetiert;1117-547 10;Nicht aufteilbare sächliche Verwaltungsausgaben;100.000;100.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1117;Oberlandesgerichtsbezirk Celle - budgetiert;1117-681 10;Schadensersatzleistungen und Unfallentschädigungen;400.000;400.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1117;Oberlandesgerichtsbezirk Celle - budgetiert;1117-681 11;Entschädigungen (auch aus Billigkeitsgründen) an Beschuldigte in Strafsachen;1.578.000;1.578.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1117;Oberlandesgerichtsbezirk Celle - budgetiert;1117-812 10;Erwerb von Geräten und sonstigen beweglichen Sachen;230.000;230.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1117;Oberlandesgerichtsbezirk Celle - budgetiert;1117-981 11;Abführung an 13 21 - 381 11;12.081.000;12.081.000;A;0;;891;Haushaltstechnische Verrechnungen;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1118;Oberlandesgerichtsbezirk Oldenburg - budgetiert;1118-112 10;Gerichtskosten, Geldstrafen, Geldbußen, Sicherheitsleistungen;110.670.000;110.670.000;E;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1118;Oberlandesgerichtsbezirk Oldenburg - budgetiert;1118-119 10;Sonstige Verwaltungseinnahmen;170.000;170.000;E;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1118;Oberlandesgerichtsbezirk Oldenburg - budgetiert;1118-235 10;Zuweisungen der Bundesagentur für Arbeit und anderer Träger im Rahmen von Maßnahmen zur Arbeitsbeschaffung;0;0;E;0;;051;Gerichte und Staatsanwaltschaften;1110 0110;Personal
11;Justizministerium;1118;Oberlandesgerichtsbezirk Oldenburg - budgetiert;1118-412 10;Entschädigung der ehrenamtlichen Richterinnen, Richter, Beisitzerinnen und Beisitzer;775.000;775.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0110;Personal
11;Justizministerium;1118;Oberlandesgerichtsbezirk Oldenburg - budgetiert;1118-412 11;Aufwandsentschädigung für Ehrenamtliche im Rahmen der Bewährungshilfe;36.000;36.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0110;Personal
11;Justizministerium;1118;Oberlandesgerichtsbezirk Oldenburg - budgetiert;1118-422 10;Bezüge und Nebenleistungen der Beamtinnen, Beamten, Richterinnen und Richter;110.383.000;113.295.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0110;Personal
11;Justizministerium;1118;Oberlandesgerichtsbezirk Oldenburg - budgetiert;1118-427 10;Beschäftigungsentgelte, Vergütungen, Honorare für nebenamtlich und nebenberuflich Tätige;569.000;580.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0110;Personal
11;Justizministerium;1118;Oberlandesgerichtsbezirk Oldenburg - budgetiert;1118-428 10;Entgelte der Arbeitnehmerinnen und Arbeitnehmer (Beschäftigte);0;0;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0110;Personal
11;Justizministerium;1118;Oberlandesgerichtsbezirk Oldenburg - budgetiert;1118-459 10;Entschädigungen der Vollstreckungsbeamtinnen und Vollstreckungsbeamten (einschl. Reisekosten und sonstiger barer Auslagen);5.858.000;5.858.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0110;Personal
11;Justizministerium;1118;Oberlandesgerichtsbezirk Oldenburg - budgetiert;1118-459 11;Sonstige personalbezogene Ausgaben;300.000;300.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0110;Personal
11;Justizministerium;1118;Oberlandesgerichtsbezirk Oldenburg - budgetiert;1118-511 10;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände;4.907.000;4.915.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1118;Oberlandesgerichtsbezirk Oldenburg - budgetiert;1118-514 10;Verbrauchsmittel, Haltung von Fahrzeugen und dgl.;93.000;93.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1118;Oberlandesgerichtsbezirk Oldenburg - budgetiert;1118-517 10;Bewirtschaftung der Grundstücke, Gebäude und Räume;2.630.000;2.630.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1118;Oberlandesgerichtsbezirk Oldenburg - budgetiert;1118-518 10;Mieten und Pachten;1.870.000;1.870.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1118;Oberlandesgerichtsbezirk Oldenburg - budgetiert;1118-519 10;Unterhaltung der Grundstücke und baulichen Anlagen;295.000;295.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1118;Oberlandesgerichtsbezirk Oldenburg - budgetiert;1118-525 10;Aus- und Fortbildung der Bediensteten sowie Maßnahmen der Personal- und Organisationsentwicklung;331.000;331.000;A;0;;051;Gerichte und Staatsanwaltschaften;1130 0110;Aus- und Fortbildung in der Rechtspflege
11;Justizministerium;1118;Oberlandesgerichtsbezirk Oldenburg - budgetiert;1118-526 10;Zinsen hinterlegter Gelder und Auslagen in Hinterlegungssachen;50.000;50.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1118;Oberlandesgerichtsbezirk Oldenburg - budgetiert;1118-526 11;Ausgaben für Sachverständige, Gerichtskosten und ähnliche Ausgaben;15.000;15.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1118;Oberlandesgerichtsbezirk Oldenburg - budgetiert;1118-527 10;Reisekostenvergütungen für Dienstreisen und Reisen in Personalvertretungsangelegenheiten und in Angelegenheiten schwerbehinderter Menschen;545.000;545.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1118;Oberlandesgerichtsbezirk Oldenburg - budgetiert;1118-529 10;Zur Verfügung der Präsidentin/des Präsidenten des Oberlandesgerichts;0;0;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1118;Oberlandesgerichtsbezirk Oldenburg - budgetiert;1118-532 11;Entschädigungen beigeordneter Anwältinnen und Anwälte;18.300.000;18.300.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1118;Oberlandesgerichtsbezirk Oldenburg - budgetiert;1118-532 12;Zeugenentschädigungen;1.770.000;1.770.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1118;Oberlandesgerichtsbezirk Oldenburg - budgetiert;1118-532 13;Sachverständigenentschädigungen;18.919.000;18.919.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1118;Oberlandesgerichtsbezirk Oldenburg - budgetiert;1118-532 14;Untersuchungs- und Unterbringungskosten;1.403.000;1.403.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1118;Oberlandesgerichtsbezirk Oldenburg - budgetiert;1118-532 15;Bekanntmachungskosten;227.000;227.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1118;Oberlandesgerichtsbezirk Oldenburg - budgetiert;1118-532 16;Sonstige Verfahrensauslagen;94.000;94.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1118;Oberlandesgerichtsbezirk Oldenburg - budgetiert;1118-532 17;Reisekosten des Gerichts;61.000;61.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1118;Oberlandesgerichtsbezirk Oldenburg - budgetiert;1118-532 18;Kosten der Beratungshilfe;2.200.000;2.200.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1118;Oberlandesgerichtsbezirk Oldenburg - budgetiert;1118-532 19;Entschädigungen aufgrund des Betreuungsgesetzes;29.800.000;29.800.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1118;Oberlandesgerichtsbezirk Oldenburg - budgetiert;1118-532 20;Vergütungen und Auslagen nach der Insolvenzrechtlichen Vergütungsverordnung;4.876.000;4.876.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1118;Oberlandesgerichtsbezirk Oldenburg - budgetiert;1118-532 21;Vergütung der beigeordneten psychosozialen Prozessbegleiterinnen und Prozessbegleiter;204.000;204.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1118;Oberlandesgerichtsbezirk Oldenburg - budgetiert;1118-547 10;Nicht aufteilbare sächliche Verwaltungsausgaben;45.000;45.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1118;Oberlandesgerichtsbezirk Oldenburg - budgetiert;1118-681 10;Schadensersatzleistungen und Unfallentschädigungen;74.000;74.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1118;Oberlandesgerichtsbezirk Oldenburg - budgetiert;1118-681 11;Entschädigungen (auch aus Billigkeitsgründen) an Beschuldigte in Strafsachen;1.072.000;1.072.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1118;Oberlandesgerichtsbezirk Oldenburg - budgetiert;1118-681 12;Betreuung von Sexualdelinquenten und Gewalttätern im Rahmen der Bewährungshilfe;670.000;670.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1118;Oberlandesgerichtsbezirk Oldenburg - budgetiert;1118-686 10;Zuwendungen für die Fortbildung von Schiedspersonen;3.000;3.000;A;0;;059;Sonstige Rechtsschutzaufgaben;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1118;Oberlandesgerichtsbezirk Oldenburg - budgetiert;1118-812 10;Erwerb von Geräten und sonstigen beweglichen Sachen;150.000;150.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1118;Oberlandesgerichtsbezirk Oldenburg - budgetiert;1118-916 11;Zuführung an Kapitel 5132  zur Refinanzierung des Sondervermögens LFN;380.000;143.000;A;0;;861;Sonstiges;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1118;Oberlandesgerichtsbezirk Oldenburg - budgetiert;1118-981 11;Abführung an 13 21 - 381 11;5.538.000;5.538.000;A;0;;891;Haushaltstechnische Verrechnungen;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1119;Generalstaatsanwaltschaft Braunschweig - budgetier;1119-112 10;Gerichtskosten, Geldstrafen, Geldbußen, Sicherheitsleistungen;12.783.000;12.783.000;E;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1119;Generalstaatsanwaltschaft Braunschweig - budgetier;1119-119 10;Sonstige Verwaltungseinnahmen;20.000;20.000;E;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1119;Generalstaatsanwaltschaft Braunschweig - budgetier;1119-235 10;Zuweisungen der Bundesagentur für Arbeit und anderer Träger im Rahmen von Maßnahmen zur Arbeitsbeschaffung;0;0;E;0;;051;Gerichte und Staatsanwaltschaften;1110 0110;Personal
11;Justizministerium;1119;Generalstaatsanwaltschaft Braunschweig - budgetier;1119-422 10;Bezüge und Nebenleistungen der Beamtinnen, Beamten, Richterinnen und Richter;17.419.000;17.841.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0110;Personal
11;Justizministerium;1119;Generalstaatsanwaltschaft Braunschweig - budgetier;1119-427 10;Beschäftigungsentgelte, Vergütungen, Honorare für nebenamtlich und nebenberuflich Tätige;29.000;29.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0110;Personal
11;Justizministerium;1119;Generalstaatsanwaltschaft Braunschweig - budgetier;1119-428 10;Entgelte der Arbeitnehmerinnen und Arbeitnehmer (Beschäftigte);0;0;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0110;Personal
11;Justizministerium;1119;Generalstaatsanwaltschaft Braunschweig - budgetier;1119-459 10;Sonstige personalbezogene Ausgaben;72.000;72.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0110;Personal
11;Justizministerium;1119;Generalstaatsanwaltschaft Braunschweig - budgetier;1119-511 10;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände;458.000;458.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1119;Generalstaatsanwaltschaft Braunschweig - budgetier;1119-514 10;Verbrauchsmittel, Haltung von Fahrzeugen und dgl.;19.000;19.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1119;Generalstaatsanwaltschaft Braunschweig - budgetier;1119-517 10;Bewirtschaftung der Grundstücke, Gebäude und Räume;263.000;263.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1119;Generalstaatsanwaltschaft Braunschweig - budgetier;1119-518 10;Mieten und Pachten;324.000;324.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1119;Generalstaatsanwaltschaft Braunschweig - budgetier;1119-519 10;Unterhaltung der Grundstücke und baulichen Anlagen;15.000;15.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1119;Generalstaatsanwaltschaft Braunschweig - budgetier;1119-525 10;Aus- und Fortbildung der Bediensteten sowie Maßnahmen der Personal- und Organisationsentwicklung;37.000;37.000;A;0;;051;Gerichte und Staatsanwaltschaften;1130 0110;Aus- und Fortbildung in der Rechtspflege
11;Justizministerium;1119;Generalstaatsanwaltschaft Braunschweig - budgetier;1119-526 10;Ausgaben für Sachverständige, Gerichtskosten und ähnliche Ausgaben;30.000;30.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1119;Generalstaatsanwaltschaft Braunschweig - budgetier;1119-527 10;Reisekostenvergütungen für Dienstreisen und Reisen in Personalvertretungsangelegenheiten und in Angelegenheiten schwerbehinderter Menschen;47.000;47.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1119;Generalstaatsanwaltschaft Braunschweig - budgetier;1119-529 10;Zur Verfügung der Generalstaatsanwältin/des Generalstaatsanwalts;0;0;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1119;Generalstaatsanwaltschaft Braunschweig - budgetier;1119-532 10;Auslobungen und Belohnungen;1.000;1.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1119;Generalstaatsanwaltschaft Braunschweig - budgetier;1119-532 12;Zeugenentschädigungen;410.000;410.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1119;Generalstaatsanwaltschaft Braunschweig - budgetier;1119-532 13;Sachverständigenentschädigungen;1.502.000;1.502.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1119;Generalstaatsanwaltschaft Braunschweig - budgetier;1119-532 14;Untersuchungs- und Unterbringungskosten;72.000;72.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1119;Generalstaatsanwaltschaft Braunschweig - budgetier;1119-532 16;Sonstige Verfahrensauslagen;125.000;125.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1119;Generalstaatsanwaltschaft Braunschweig - budgetier;1119-532 17;Reisekosten des Gerichts;2.000;2.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1119;Generalstaatsanwaltschaft Braunschweig - budgetier;1119-547 10;Nicht aufteilbare sächliche Verwaltungsausgaben;1.000;1.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1119;Generalstaatsanwaltschaft Braunschweig - budgetier;1119-681 10;Schadensersatzleistungen und Unfallentschädigungen;10.000;10.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
11;Justizministerium;1119;Generalstaatsanwaltschaft Braunschweig - budgetier;1119-681 11;Entschädigungen (auch aus Billigkeitsgründen) an Beschuldigte in Strafsachen;23.000;23.000;A;0;;051;Gerichte und Staatsanwaltschaften;1110 0120;Ausstattung, Betrieb und sonstige Aufgaben
